boot\<0\> X,boot\<0\> Y,boot\<1\> X,boot\<1\> Y,charge\<0\> X,charge\<0\> Y,charge\<1\> X,charge\<1\> Y
5.306448117087556e-07,1.1,5.306448117087556e-07,0,5.306448117087556e-07,0,5.306448117087556e-07,0.9409821208687545
5.306972413341367e-07,1.1,5.306972413341367e-07,0,5.306972413341367e-07,0,5.306972413341367e-07,0.8833095329495722
5.307763661554157e-07,1.1,5.307763661554157e-07,0,5.307763661554157e-07,0,5.307763661554157e-07,0.7962722295426723
5.308635507593013e-07,1.1,5.308635507593013e-07,0,5.308635507593013e-07,0,5.308635507593013e-07,0.7003691652685412
5.309282625060276e-07,1.1,5.309282625060276e-07,0,5.309282625060276e-07,0,5.309282625060276e-07,0.6291862438695479
5.309641312530138e-07,1.1,5.309641312530138e-07,0,5.309641312530138e-07,0,5.309641312530138e-07,0.5897306221847658
5.31e-07,1.1,5.31e-07,0,5.31e-07,0,5.31e-07,0.5502750004999837
5.310183411296585e-07,1.1,5.310183411296585e-07,0,5.310183411296585e-07,0,5.310183411296585e-07,0.5300997578755793
5.310487047977617e-07,1.1,5.310487047977617e-07,0,5.310487047977617e-07,0,5.310487047977617e-07,0.4966997229620663
5.310740509995802e-07,1.1,5.310740509995802e-07,0,5.310740509995802e-07,0,5.310740509995802e-07,0.4688189009617708
5.311157419553737e-07,1.1,5.311157419553737e-07,0,5.311157419553737e-07,0,5.311157419553737e-07,0.4229588495889265
5.311622815734667e-07,1.1,5.311622815734667e-07,0,5.311622815734667e-07,0,5.311622815734667e-07,0.3717652696866118
5.312227348216346e-07,1.1,5.312227348216346e-07,0,5.312227348216346e-07,0,5.312227348216346e-07,0.30526669670185
5.312907184938518e-07,1.1,5.312907184938518e-07,0,5.312907184938518e-07,0,5.312907184938518e-07,0.2304846572630235
5.313671380436805e-07,1.1,5.313671380436805e-07,0,5.313671380436805e-07,0,5.313671380436805e-07,0.1464231524514628
5.31428768402287e-07,1.1,5.31428768402287e-07,0,5.31428768402287e-07,0,5.31428768402287e-07,0.07862975798421314
5.314645092013708e-07,1.1,5.314645092013708e-07,0,5.314645092013708e-07,0,5.314645092013708e-07,0.03931487899210657
5.315002500004545e-07,1.1,5.315002500004545e-07,0,5.315002500004545e-07,0,5.315002500004545e-07,0
5.315069804909335e-07,1.1,5.315069804909335e-07,0,5.315069804909335e-07,0,5.315069804909335e-07,0
5.315141123831135e-07,1.1,5.315141123831135e-07,0,5.315141123831135e-07,0,5.315141123831135e-07,0
5.315231854725589e-07,1.1,5.315231854725589e-07,0,5.315231854725589e-07,0,5.315231854725589e-07,0
5.315413316514497e-07,1.1,5.315413316514497e-07,0,5.315413316514497e-07,0,5.315413316514497e-07,0
5.315776240092312e-07,1.1,5.315776240092312e-07,0,5.315776240092312e-07,0,5.315776240092312e-07,0
5.316502087247944e-07,1.1,5.316502087247944e-07,0,5.316502087247944e-07,0,5.316502087247944e-07,0
5.317953781559207e-07,1.1,5.317953781559207e-07,0,5.317953781559207e-07,0,5.317953781559207e-07,0
5.320857170181732e-07,1.1,5.320857170181732e-07,0,5.320857170181732e-07,0,5.320857170181732e-07,0
5.326663947426783e-07,1.1,5.326663947426783e-07,0,5.326663947426783e-07,0,5.326663947426783e-07,0
5.338277501916886e-07,1.1,5.338277501916886e-07,0,5.338277501916886e-07,0,5.338277501916886e-07,0
5.35e-07,1.1,5.35e-07,0,5.35e-07,0,5.35e-07,0
5.359999999999999e-07,1.1,5.359999999999999e-07,0,5.359999999999999e-07,0,5.359999999999999e-07,0
5.379999999999999e-07,1.1,5.379999999999999e-07,0,5.379999999999999e-07,0,5.379999999999999e-07,0
5.382499999999999e-07,1.1,5.382499999999999e-07,0,5.382499999999999e-07,0,5.382499999999999e-07,0
5.387499999999999e-07,1.1,5.387499999999999e-07,0,5.387499999999999e-07,0,5.387499999999999e-07,0
5.39375e-07,1.1,5.39375e-07,0,5.39375e-07,0,5.39375e-07,0
5.4e-07,1.1,5.4e-07,0,5.4e-07,0,5.4e-07,0
5.405002500004545e-07,1.1,5.405002500004545e-07,0,5.405002500004545e-07,0,5.405002500004545e-07,0
5.405353320865867e-07,1.1,5.405353320865867e-07,0.03859029474537312,5.405353320865867e-07,0,5.405353320865867e-07,0
5.405657167064261e-07,1.1,5.405657167064261e-07,0.07201337656875517,5.405657167064261e-07,0,5.405657167064261e-07,0
5.406116417702337e-07,1.1,5.406116417702337e-07,0.122530946757078,5.406116417702337e-07,0,5.406116417702337e-07,0
5.406679052030397e-07,1.1,5.406679052030397e-07,0.1844207228437379,5.406679052030397e-07,0,5.406679052030397e-07,0
5.407088527238587e-07,1.1,5.407088527238587e-07,0.2294629957445791,5.407088527238587e-07,0,5.407088527238587e-07,0
5.407507549970416e-07,1.1,5.407507549970416e-07,0.275555496245775,5.407507549970416e-07,0,5.407507549970416e-07,0
5.407855020234913e-07,1.1,5.407855020234913e-07,0.313777225340457,5.407855020234913e-07,0,5.407855020234913e-07,0
5.408193900107296e-07,1.1,5.408193900107296e-07,0.3510540113025725,5.408193900107296e-07,0,5.408193900107296e-07,0
5.408690591571567e-07,1.1,5.408690591571567e-07,0.4056900723723635,5.408690591571567e-07,0,5.408690591571567e-07,0
5.408934262022016e-07,1.1,5.408934262022016e-07,0.4324938219218443,5.408934262022016e-07,0,5.408934262022016e-07,0
5.409179197865575e-07,1.1,5.409179197865575e-07,0.4594367647133011,5.409179197865575e-07,0,5.409179197865575e-07,0
5.40938795598244e-07,1.1,5.40938795598244e-07,0.482400157568445,5.40938795598244e-07,0,5.40938795598244e-07,0
5.409548974376646e-07,1.1,5.409548974376646e-07,0.5001121809311304,5.409548974376646e-07,0,5.409548974376646e-07,0
5.409690277036039e-07,1.1,5.409690277036039e-07,0.5156554734642941,5.409690277036039e-07,0,5.409690277036039e-07,0
5.409828118319137e-07,1.1,5.409828118319137e-07,0.5308180146051267,5.409828118319137e-07,0,5.409828118319137e-07,0
5.409914059159569e-07,1.1,5.409914059159569e-07,0.5402715070526298,5.409914059159569e-07,0,5.409914059159569e-07,0
5.41e-07,1.1,5.41e-07,0.5497249995000164,5.41e-07,0,5.41e-07,0
5.410051476707698e-07,1.1,5.410051476707698e-07,0.5553874373467612,5.410051476707698e-07,0,5.410051476707698e-07,0
5.410143517732924e-07,1.1,5.410143517732924e-07,0.5655119501217092,5.410143517732924e-07,0,5.410143517732924e-07,0
5.410229576683783e-07,1.1,5.410229576683783e-07,0.5749784347161417,5.410229576683783e-07,0,5.410229576683783e-07,0
5.410400957870185e-07,1.1,5.410400957870185e-07,0.5938303652203795,5.410400957870185e-07,0,5.410400957870185e-07,0
5.410598928175648e-07,1.1,5.410598928175648e-07,0.6156070988212643,5.410598928175648e-07,0,5.410598928175648e-07,0
5.410760267645197e-07,1.1,5.410760267645197e-07,0.6333544404717204,5.410760267645197e-07,0,5.410760267645197e-07,0
5.410902769553666e-07,1.1,5.410902769553666e-07,0.6490296504033345,5.410902769553666e-07,0,5.410902769553666e-07,0
5.410974199155981e-07,1.1,5.410974199155981e-07,0.6568869066579364,5.410974199155981e-07,0,5.410974199155981e-07,0
5.41105102446747e-07,1.1,5.41105102446747e-07,0.6653376909216875,5.41105102446747e-07,0,5.41105102446747e-07,0
5.411109316206727e-07,1.1,5.411109316206727e-07,0.6717497822399474,5.411109316206727e-07,0,5.411109316206727e-07,0
5.411164575045499e-07,1.1,5.411164575045499e-07,0.6778282545048862,5.411164575045499e-07,0,5.411164575045499e-07,0
5.411225820644345e-07,1.1,5.411225820644345e-07,0.6845652703779781,5.411225820644345e-07,0,5.411225820644345e-07,0
5.411288903786825e-07,1.1,5.411288903786825e-07,0.6915044160507399,5.411288903786825e-07,0,5.411288903786825e-07,0
5.41134946010078e-07,1.1,5.41134946010078e-07,0.6981656105858545,5.41134946010078e-07,0,5.41134946010078e-07,0
5.411415205190947e-07,1.1,5.411415205190947e-07,0.7053975705041573,5.411415205190947e-07,0,5.411415205190947e-07,0
5.411490310496862e-07,1.1,5.411490310496862e-07,0.7136591541548384,5.411490310496862e-07,0,5.411490310496862e-07,0
5.411580245630315e-07,1.1,5.411580245630315e-07,0.7235520188346485,5.411580245630315e-07,0,5.411580245630315e-07,0
5.411694142049744e-07,1.1,5.411694142049744e-07,0.7360806249718298,5.411694142049744e-07,0,5.411694142049744e-07,0
5.411847929089886e-07,1.1,5.411847929089886e-07,0.7529971993875357,5.411847929089886e-07,0,5.411847929089886e-07,0
5.412073760143406e-07,1.1,5.412073760143406e-07,0.7778386152746428,5.412073760143406e-07,0,5.412073760143406e-07,0
5.41244167576824e-07,1.1,5.41244167576824e-07,0.81830933400638,5.41244167576824e-07,0,5.41244167576824e-07,0
5.413004769182578e-07,1.1,5.413004769182578e-07,0.8802496095835739,5.413004769182578e-07,0,5.413004769182578e-07,0
5.413660432073333e-07,1.1,5.413660432073333e-07,0.9523725275666743,5.413660432073333e-07,0,5.413660432073333e-07,0
5.414331466038939e-07,1.1,5.414331466038939e-07,1.026186263783337,5.414331466038939e-07,0,5.414331466038939e-07,0
5.415002500004545e-07,1.1,5.415002500004545e-07,1.1,5.415002500004545e-07,0,5.415002500004545e-07,0
5.415128285740308e-07,1.1,5.415128285740308e-07,1.1,5.415128285740308e-07,0,5.415128285740308e-07,0
5.415236645813169e-07,1.1,5.415236645813169e-07,1.1,5.415236645813169e-07,0,5.415236645813169e-07,0
5.415368650850596e-07,1.1,5.415368650850596e-07,1.1,5.415368650850596e-07,0,5.415368650850596e-07,0
5.415528923233865e-07,1.1,5.415528923233865e-07,1.1,5.415528923233865e-07,0,5.415528923233865e-07,0
5.41574718364158e-07,1.1,5.41574718364158e-07,1.1,5.41574718364158e-07,0,5.41574718364158e-07,0
5.416116430707066e-07,1.1,5.416116430707066e-07,1.1,5.416116430707066e-07,0,5.416116430707066e-07,0
5.416573043960393e-07,1.1,5.416573043960393e-07,1.1,5.416573043960393e-07,0,5.416573043960393e-07,0
5.417195679895301e-07,1.1,5.417195679895301e-07,1.1,5.417195679895301e-07,0,5.417195679895301e-07,0
5.418138569546101e-07,1.1,5.418138569546101e-07,1.1,5.418138569546101e-07,0,5.418138569546101e-07,0
5.419912872847785e-07,1.1,5.419912872847785e-07,1.1,5.419912872847785e-07,0,5.419912872847785e-07,0
5.423461479451154e-07,1.1,5.423461479451154e-07,1.1,5.423461479451154e-07,0,5.423461479451154e-07,0
5.429487647692321e-07,1.1,5.429487647692321e-07,1.1,5.429487647692321e-07,0,5.429487647692321e-07,0
5.438515820277162e-07,1.1,5.438515820277162e-07,1.1,5.438515820277162e-07,0,5.438515820277162e-07,0
5.45e-07,1.1,5.45e-07,1.1,5.45e-07,0,5.45e-07,0
5.459999999999999e-07,1.1,5.459999999999999e-07,1.1,5.459999999999999e-07,0,5.459999999999999e-07,0
5.479999999999999e-07,1.1,5.479999999999999e-07,1.1,5.479999999999999e-07,0,5.479999999999999e-07,0
5.482499999999999e-07,1.1,5.482499999999999e-07,1.1,5.482499999999999e-07,0,5.482499999999999e-07,0
5.487499999999999e-07,1.1,5.487499999999999e-07,1.1,5.487499999999999e-07,0,5.487499999999999e-07,0
5.493749999999999e-07,1.1,5.493749999999999e-07,1.1,5.493749999999999e-07,0,5.493749999999999e-07,0
5.5e-07,1.1,5.5e-07,1.1,5.5e-07,0,5.5e-07,0
5.505002500004546e-07,1.1,5.505002500004546e-07,1.1,5.505002500004546e-07,0,5.505002500004546e-07,0
5.505353320865867e-07,1.061409705254627,5.505353320865867e-07,1.1,5.505353320865867e-07,0,5.505353320865867e-07,0
5.505657167064261e-07,1.027986623431245,5.505657167064261e-07,1.1,5.505657167064261e-07,0,5.505657167064261e-07,0
5.506116417702337e-07,0.9774690532429221,5.506116417702337e-07,1.1,5.506116417702337e-07,0,5.506116417702337e-07,0
5.506476186833907e-07,0.9378944487701589,5.506476186833907e-07,1.1,5.506476186833907e-07,0,5.506476186833907e-07,0
5.507035890453377e-07,0.8763270506284812,5.507035890453377e-07,1.1,5.507035890453377e-07,0,5.507035890453377e-07,0
5.507767134181546e-07,0.7958902405298661,5.507767134181546e-07,1.1,5.507767134181546e-07,0,5.507767134181546e-07,0
5.50887681528083e-07,0.6738253196086892,5.50887681528083e-07,1.1,5.50887681528083e-07,0,5.50887681528083e-07,0
5.509223411382306e-07,0.6356997484462954,5.509223411382306e-07,1.1,5.509223411382306e-07,0,5.509223411382306e-07,0
5.509584267524726e-07,0.5960055727801383,5.509584267524726e-07,1.1,5.509584267524726e-07,0,5.509584267524726e-07,0
5.509792133762363e-07,0.5731402866400027,5.509792133762363e-07,1.1,5.509792133762363e-07,0,5.509792133762363e-07,0
5.509896066881182e-07,0.561707643569935,5.509896066881182e-07,1.1,5.509896066881182e-07,0,5.509896066881182e-07,0
5.51e-07,0.5502750004999837,5.51e-07,1.1,5.51e-07,0,5.51e-07,0
5.510048712293795e-07,0.5449166481825618,5.510048712293795e-07,1.1,5.510048712293795e-07,0,5.510048712293795e-07,0
5.510129015250271e-07,0.5360833229701459,5.510129015250271e-07,1.1,5.510129015250271e-07,0,5.510129015250271e-07,0
5.51022680196683e-07,0.525326784148728,5.51022680196683e-07,1.1,5.51022680196683e-07,0,5.51022680196683e-07,0
5.510351191663653e-07,0.5116439174981107,5.510351191663653e-07,1.1,5.510351191663653e-07,0,5.510351191663653e-07,0
5.510599971057301e-07,0.4842781841968761,5.510599971057301e-07,1.1,5.510599971057301e-07,0,5.510599971057301e-07,0
5.510785707892232e-07,0.4638471323544066,5.510785707892232e-07,1.1,5.510785707892232e-07,0,5.510785707892232e-07,0
5.51094535132937e-07,0.4462863542692406,5.51094535132937e-07,1.1,5.51094535132937e-07,0,5.51094535132937e-07,0
5.511103377371973e-07,0.4289034895830023,5.511103377371973e-07,1.1,5.511103377371973e-07,0,5.511103377371973e-07,0
5.511252206112838e-07,0.4125323280878189,5.511252206112838e-07,1.1,5.511252206112838e-07,0,5.511252206112838e-07,0
5.511384430019463e-07,0.3979876983590686,5.511384430019463e-07,1.1,5.511384430019463e-07,0,5.511384430019463e-07,0
5.511492403264226e-07,0.3861106414351496,5.511492403264226e-07,1.1,5.511492403264226e-07,0,5.511492403264226e-07,0
5.51157182090202e-07,0.3773747012777413,5.51157182090202e-07,1.1,5.51157182090202e-07,0,5.51157182090202e-07,0
5.511641113639478e-07,0.3697525001574299,5.511641113639478e-07,1.1,5.511641113639478e-07,0,5.511641113639478e-07,0
5.511720484549089e-07,0.3610217001001468,5.511720484549089e-07,1.1,5.511720484549089e-07,0,5.511720484549089e-07,0
5.51179815103057e-07,0.3524783871373134,5.51179815103057e-07,1.1,5.51179815103057e-07,0,5.51179815103057e-07,0
5.511875646194837e-07,0.3439539190679192,5.511875646194837e-07,1.1,5.511875646194837e-07,0,5.511875646194837e-07,0
5.511953691244562e-07,0.3353689635981746,5.511953691244562e-07,1.1,5.511953691244562e-07,0,5.511953691244562e-07,0
5.512038593491277e-07,0.3260297164594604,5.512038593491277e-07,1.1,5.512038593491277e-07,0,5.512038593491277e-07,0
5.51213463988854e-07,0.3154646127605345,5.51213463988854e-07,1.1,5.51213463988854e-07,0,5.51213463988854e-07,0
5.512247049696153e-07,0.3030995339231617,5.512247049696153e-07,1.1,5.512247049696153e-07,0,5.512247049696153e-07,0
5.512383767820766e-07,0.2880605402156904,5.512383767820766e-07,1.1,5.512383767820766e-07,0,5.512383767820766e-07,0
5.512557658506248e-07,0.2689325648127502,5.512557658506248e-07,1.1,5.512557658506248e-07,0,5.512557658506248e-07,0
5.512792103640107e-07,0.243143600088205,5.512792103640107e-07,1.1,5.512792103640107e-07,0,5.512792103640107e-07,0
5.513131673081535e-07,0.2057909615311565,5.513131673081535e-07,1.1,5.513131673081535e-07,0,5.513131673081535e-07,0
5.513658896855105e-07,0.1477963464384338,5.513658896855105e-07,1.1,5.513658896855105e-07,0,5.513658896855105e-07,0
5.514330698429826e-07,0.07389817321915865,5.514330698429826e-07,1.1,5.514330698429826e-07,0,5.514330698429826e-07,0
5.515002500004545e-07,0,5.515002500004545e-07,1.1,5.515002500004545e-07,0,5.515002500004545e-07,0
5.515093422919278e-07,0,5.515093422919278e-07,1.1,5.515093422919278e-07,0,5.515093422919278e-07,0
5.515189929849299e-07,0,5.515189929849299e-07,1.1,5.515189929849299e-07,0,5.515189929849299e-07,0
5.515322413951795e-07,0,5.515322413951795e-07,1.1,5.515322413951795e-07,0,5.515322413951795e-07,0
5.515562886520177e-07,0,5.515562886520177e-07,1.1,5.515562886520177e-07,0,5.515562886520177e-07,0
5.515866360626746e-07,0,5.515866360626746e-07,1.1,5.515866360626746e-07,0,5.515866360626746e-07,0
5.51640270737828e-07,0,5.51640270737828e-07,1.1,5.51640270737828e-07,0,5.51640270737828e-07,0
5.517294469017573e-07,0,5.517294469017573e-07,1.1,5.517294469017573e-07,0,5.517294469017573e-07,0
5.518575019365093e-07,0,5.518575019365093e-07,1.1,5.518575019365093e-07,0,5.518575019365093e-07,0
5.52065987801503e-07,0,5.52065987801503e-07,1.1,5.52065987801503e-07,0,5.52065987801503e-07,0
5.524829595314902e-07,0,5.524829595314902e-07,1.1,5.524829595314902e-07,0,5.524829595314902e-07,0
5.533169029914647e-07,0,5.533169029914647e-07,1.1,5.533169029914647e-07,0,5.533169029914647e-07,0
5.541584514957324e-07,0,5.541584514957324e-07,1.1,5.541584514957324e-07,0,5.541584514957324e-07,0
5.55e-07,0,5.55e-07,1.1,5.55e-07,0,5.55e-07,0
5.559999999999999e-07,0,5.559999999999999e-07,1.1,5.559999999999999e-07,0,5.559999999999999e-07,0
5.579999999999999e-07,0,5.579999999999999e-07,1.1,5.579999999999999e-07,0,5.579999999999999e-07,0
5.582499999999999e-07,0,5.582499999999999e-07,1.1,5.582499999999999e-07,0,5.582499999999999e-07,0
5.587499999999999e-07,0,5.587499999999999e-07,1.1,5.587499999999999e-07,0,5.587499999999999e-07,0
5.59375e-07,0,5.59375e-07,1.1,5.59375e-07,0,5.59375e-07,0
5.6e-07,0,5.6e-07,1.1,5.6e-07,0,5.6e-07,0
5.605002500004546e-07,0,5.605002500004546e-07,1.1,5.605002500004546e-07,0,5.605002500004546e-07,0
5.605353320865867e-07,0,5.605353320865867e-07,1.1,5.605353320865867e-07,0.03859029474537312,5.605353320865867e-07,0
5.605657167064261e-07,0,5.605657167064261e-07,1.1,5.605657167064261e-07,0.07201337656875517,5.605657167064261e-07,0
5.606116417702337e-07,0,5.606116417702337e-07,1.1,5.606116417702337e-07,0.122530946757078,5.606116417702337e-07,0
5.607034918978488e-07,0,5.607034918978488e-07,1.1,5.607034918978488e-07,0.2235660871337234,5.607034918978488e-07,0
5.607324996970132e-07,0,5.607324996970132e-07,1.1,5.607324996970132e-07,0.255474666214499,5.607324996970132e-07,0
5.607718567344741e-07,0,5.607718567344741e-07,1.1,5.607718567344741e-07,0.2987674074215124,5.607718567344741e-07,0
5.607980687148866e-07,0,5.607980687148866e-07,1.1,5.607980687148866e-07,0.3276005858752332,5.607980687148866e-07,0
5.608257287130783e-07,0,5.608257287130783e-07,1.1,5.608257287130783e-07,0.3580265838861686,5.608257287130783e-07,0
5.608497193036643e-07,0,5.608497193036643e-07,1.1,5.608497193036643e-07,0.3844162335307513,5.608497193036643e-07,0
5.608702575794931e-07,0,5.608702575794931e-07,1.1,5.608702575794931e-07,0.4070083369424646,5.608702575794931e-07,0
5.608894688931107e-07,0,5.608894688931107e-07,1.1,5.608894688931107e-07,0.4281407819217894,5.608894688931107e-07,0
5.609080941972994e-07,0,5.609080941972994e-07,1.1,5.609080941972994e-07,0.4486286165293667,5.609080941972994e-07,0
5.609280397747102e-07,0,5.609280397747102e-07,1.1,5.609280397747102e-07,0.4705687516811899,5.609280397747102e-07,0
5.609377344506129e-07,0,5.609377344506129e-07,1.1,5.609377344506129e-07,0.4812328951742311,5.609377344506129e-07,0
5.609490758167646e-07,0,5.609490758167646e-07,1.1,5.609490758167646e-07,0.493708397941045,5.609490758167646e-07,0
5.609590464119484e-07,0,5.609590464119484e-07,1.1,5.609590464119484e-07,0.504676052643286,5.609590464119484e-07,0
5.609687081053371e-07,0,5.609687081053371e-07,1.1,5.609687081053371e-07,0.515303915370842,5.609687081053371e-07,0
5.609818440391592e-07,0,5.609818440391592e-07,1.1,5.609818440391592e-07,0.5297534425751103,5.609818440391592e-07,0
5.61e-07,0,5.61e-07,1.1,5.61e-07,0.5497249995000164,5.61e-07,0
5.610080812487524e-07,0,5.610080812487524e-07,1.1,5.610080812487524e-07,0.5586143731276411,5.610080812487524e-07,0
5.610242437462572e-07,0,5.610242437462572e-07,1.1,5.610242437462572e-07,0.5763931203828904,5.610242437462572e-07,0
5.610365420335078e-07,0,5.610365420335078e-07,1.1,5.610365420335078e-07,0.5899212363585652,5.610365420335078e-07,0
5.610550358567938e-07,0,5.610550358567938e-07,1.1,5.610550358567938e-07,0.6102644419731837,5.610550358567938e-07,0
5.610737305346003e-07,0,5.610737305346003e-07,1.1,5.610737305346003e-07,0.6308285875603423,5.610737305346003e-07,0
5.610954365040836e-07,0,5.610954365040836e-07,1.1,5.610954365040836e-07,0.6547051539919427,5.610954365040836e-07,0
5.61119339577624e-07,0,5.61119339577624e-07,1.1,5.61119339577624e-07,0.6809985348864402,5.61119339577624e-07,0
5.611447942201549e-07,0,5.611447942201549e-07,1.1,5.611447942201549e-07,0.7089986416703487,5.611447942201549e-07,0
5.611663721908926e-07,0,5.611663721908926e-07,1.1,5.611663721908926e-07,0.7327344094819219,5.611663721908926e-07,0
5.611889033458995e-07,0,5.611889033458995e-07,1.1,5.611889033458995e-07,0.7575186799894129,5.611889033458995e-07,0
5.61216696986559e-07,0,5.61216696986559e-07,1.1,5.61216696986559e-07,0.7880916847148989,5.61216696986559e-07,0
5.612580033064978e-07,0,5.612580033064978e-07,1.1,5.612580033064978e-07,0.8335286366475371,5.612580033064978e-07,0
5.613222608422359e-07,0,5.613222608422359e-07,1.1,5.613222608422359e-07,0.90421192595947,5.613222608422359e-07,0
5.613883119866936e-07,0,5.613883119866936e-07,1.1,5.613883119866936e-07,0.9768681848630043,5.613883119866936e-07,0
5.615002500004545e-07,0,5.615002500004545e-07,1.1,5.615002500004545e-07,1.1,5.615002500004545e-07,0
5.615144484116906e-07,0,5.615144484116906e-07,1.1,5.615144484116906e-07,1.1,5.615144484116906e-07,0
5.61526791379165e-07,0,5.61526791379165e-07,1.1,5.61526791379165e-07,1.1,5.61526791379165e-07,0
5.615445471075931e-07,0,5.615445471075931e-07,1.1,5.615445471075931e-07,1.1,5.615445471075931e-07,0
5.615620808759476e-07,0,5.615620808759476e-07,1.1,5.615620808759476e-07,1.1,5.615620808759476e-07,0
5.615828698313187e-07,0,5.615828698313187e-07,1.1,5.615828698313187e-07,1.1,5.615828698313187e-07,0
5.616171455182482e-07,0,5.616171455182482e-07,1.1,5.616171455182482e-07,1.1,5.616171455182482e-07,0
5.616856968921071e-07,0,5.616856968921071e-07,1.1,5.616856968921071e-07,1.1,5.616856968921071e-07,0
5.618017634747468e-07,0,5.618017634747468e-07,1.1,5.618017634747468e-07,1.1,5.618017634747468e-07,0
5.620338966400263e-07,0,5.620338966400263e-07,1.1,5.620338966400263e-07,1.1,5.620338966400263e-07,0
5.624981629705851e-07,0,5.624981629705851e-07,1.1,5.624981629705851e-07,1.1,5.624981629705851e-07,0
5.634266956317028e-07,0,5.634266956317028e-07,1.1,5.634266956317028e-07,1.1,5.634266956317028e-07,0
5.65e-07,0,5.65e-07,1.1,5.65e-07,1.1,5.65e-07,0
5.66e-07,0,5.66e-07,1.1,5.66e-07,1.1,5.66e-07,0
5.679999999999999e-07,0,5.679999999999999e-07,1.1,5.679999999999999e-07,1.1,5.679999999999999e-07,0
5.682499999999999e-07,0,5.682499999999999e-07,1.1,5.682499999999999e-07,1.1,5.682499999999999e-07,0
5.6875e-07,0,5.6875e-07,1.1,5.6875e-07,1.1,5.6875e-07,0
5.693749999999999e-07,0,5.693749999999999e-07,1.1,5.693749999999999e-07,1.1,5.693749999999999e-07,0
5.7e-07,0,5.7e-07,1.1,5.7e-07,1.1,5.7e-07,0
5.705002500004546e-07,0,5.705002500004546e-07,1.1,5.705002500004546e-07,1.1,5.705002500004546e-07,0
5.705353320865867e-07,0,5.705353320865867e-07,1.1,5.705353320865867e-07,1.061409705254627,5.705353320865867e-07,0
5.705657167064261e-07,0,5.705657167064261e-07,1.1,5.705657167064261e-07,1.027986623431245,5.705657167064261e-07,0
5.706116417702337e-07,0,5.706116417702337e-07,1.1,5.706116417702337e-07,0.9774690532429221,5.706116417702337e-07,0
5.706443967735234e-07,0,5.706443967735234e-07,1.1,5.706443967735234e-07,0.9414385496242671,5.706443967735234e-07,0
5.706960256503359e-07,0,5.706960256503359e-07,1.1,5.706960256503359e-07,0.8846467851305301,5.706960256503359e-07,0
5.707739840206243e-07,0,5.707739840206243e-07,1.1,5.707739840206243e-07,0.7988925778133089,5.707739840206243e-07,0
5.708593724553258e-07,0,5.708593724553258e-07,1.1,5.708593724553258e-07,0.7049652996416745,5.708593724553258e-07,0
5.709233938743925e-07,0,5.709233938743925e-07,1.1,5.709233938743925e-07,0.6345417386682662,5.709233938743925e-07,0
5.709616969371963e-07,0,5.709616969371963e-07,1.1,5.709616969371963e-07,0.5924083695840667,5.709616969371963e-07,0
5.709808484685982e-07,0,5.709808484685982e-07,1.1,5.709808484685982e-07,0.5713416850419669,5.709808484685982e-07,0
5.71e-07,0,5.71e-07,1.1,5.71e-07,0.5502750004999837,5.71e-07,0
5.71017099620635e-07,0,5.71017099620635e-07,1.1,5.71017099620635e-07,0.531465417801486,5.71017099620635e-07,0
5.710427312394868e-07,0,5.710427312394868e-07,1.1,5.710427312394868e-07,0.5032706370644897,5.710427312394868e-07,0
5.710638085390505e-07,0,5.710638085390505e-07,1.1,5.710638085390505e-07,0.4800856075444244,5.710638085390505e-07,0
5.711032413705241e-07,0,5.711032413705241e-07,1.1,5.711032413705241e-07,0.436709492923482,5.711032413705241e-07,0
5.711467135156685e-07,0,5.711467135156685e-07,1.1,5.711467135156685e-07,0.3888901332646091,5.711467135156685e-07,0
5.712005433986087e-07,0,5.712005433986087e-07,1.1,5.712005433986087e-07,0.3296772620304118,5.712005433986087e-07,0
5.712868516375838e-07,0,5.712868516375838e-07,1.1,5.712868516375838e-07,0.2347381991578054,5.712868516375838e-07,0
5.713470963959228e-07,0,5.713470963959228e-07,1.1,5.713470963959228e-07,0.1684689649849462,5.713470963959228e-07,0
5.71406730198745e-07,0,5.71406730198745e-07,1.1,5.71406730198745e-07,0.1028717818805529,5.71406730198745e-07,0
5.714534900995998e-07,0,5.714534900995998e-07,1.1,5.714534900995998e-07,0.05143589094027646,5.714534900995998e-07,0
5.715002500004545e-07,0,5.715002500004545e-07,1.1,5.715002500004545e-07,0,5.715002500004545e-07,0
5.715078395897986e-07,0,5.715078395897986e-07,1.1,5.715078395897986e-07,0,5.715078395897986e-07,0
5.715159262245362e-07,0,5.715159262245362e-07,1.1,5.715159262245362e-07,0,5.715159262245362e-07,0
5.715265713429349e-07,0,5.715265713429349e-07,1.1,5.715265713429349e-07,0,5.715265713429349e-07,0
5.715478615797325e-07,0,5.715478615797325e-07,1.1,5.715478615797325e-07,0,5.715478615797325e-07,0
5.715904420533275e-07,0,5.715904420533275e-07,1.1,5.715904420533275e-07,0,5.715904420533275e-07,0
5.716756030005176e-07,0,5.716756030005176e-07,1.1,5.716756030005176e-07,0,5.716756030005176e-07,0
5.718459248948978e-07,0,5.718459248948978e-07,1.1,5.718459248948978e-07,0,5.718459248948978e-07,0
5.721865686836583e-07,0,5.721865686836583e-07,1.1,5.721865686836583e-07,0,5.721865686836583e-07,0
5.728678562611791e-07,0,5.728678562611791e-07,1.1,5.728678562611791e-07,0,5.728678562611791e-07,0
