/I1/PLUS (Design_Point=1) X,/I1/PLUS (Design_Point=1) Y,/NM0/S (Design_Point=1) X,/NM0/S (Design_Point=1) Y,/out (Design_Point=1) X,/out (Design_Point=1) Y
1.872448580244684e-06,1e-07,1.872448580244684e-06,-1.100305527501116e-06,1.872448580244684e-06,0.9999191195272945
1.87325713765891e-06,1e-07,1.87325713765891e-06,-1.100333607084067e-06,1.87325713765891e-06,1.000111272445034
1.874128568829455e-06,1e-07,1.874128568829455e-06,-1.100511256948779e-06,1.874128568829455e-06,1.000295993294497
1.875e-06,1e-07,1.875e-06,-1.100677596554078e-06,1.875e-06,1.000446622063341
1.876e-06,1e-07,1.876e-06,-1.100771867492576e-06,1.876e-06,1.000561534368894
1.878e-06,1e-07,1.878e-06,-1.100827076209093e-06,1.878e-06,1.000688011123905
1.88e-06,1e-07,1.88e-06,-1.100832271248415e-06,1.88e-06,1.000761648549477
1.880500250000417e-06,1e-07,1.880500250000417e-06,-1.100825274771495e-06,1.880500250000417e-06,1.000769665569048
1.880551077190639e-06,1e-07,1.880551077190639e-06,-1.100824551494114e-06,1.880551077190639e-06,1.000770441953839
1.880595778118661e-06,1e-07,1.880595778118661e-06,-1.100823894237554e-06,1.880595778118661e-06,1.000771101914892
1.880643079164062e-06,1e-07,1.880643079164062e-06,-1.100823179366936e-06,1.880643079164062e-06,1.000771771271288
1.880688178112261e-06,1e-07,1.880688178112261e-06,-1.10082248047314e-06,1.880688178112261e-06,1.000772380376272
1.880718427804662e-06,1e-07,1.880718427804662e-06,-1.100822002479635e-06,1.880718427804662e-06,1.000772772877849
1.880747618742395e-06,1e-07,1.880747618742395e-06,-1.10082153421804e-06,1.880747618742395e-06,1.000773139421691
1.880778469624261e-06,1e-07,1.880778469624261e-06,-1.100821031876647e-06,1.880778469624261e-06,1.000773513843658
1.880801481488563e-06,1e-07,1.880801481488563e-06,-1.1008206522579e-06,1.880801481488563e-06,1.000773784532766
1.880820316124654e-06,1e-07,1.880820316124654e-06,-1.100820338503217e-06,1.880820316124654e-06,1.000774000700658
1.880837070662247e-06,1e-07,1.880837070662247e-06,-1.100820057211178e-06,1.880837070662247e-06,1.000774189018576
1.880852426212756e-06,1e-07,1.880852426212756e-06,-1.100819797736736e-06,1.880852426212756e-06,1.000774358459651
1.880867364215362e-06,1e-07,1.880867364215362e-06,-1.10081954402222e-06,1.880867364215362e-06,1.000774520631981
1.880883160866081e-06,1e-07,1.880883160866081e-06,-1.100819274923035e-06,1.880883160866081e-06,1.000774689770998
1.880890606217329e-06,1e-07,1.880890606217329e-06,-1.100819147737211e-06,1.880890606217329e-06,1.000774768829725
1.880901833865176e-06,1e-07,1.880901833865176e-06,-1.100818957068709e-06,1.880901833865176e-06,1.000774887667154
1.880911218375954e-06,1e-07,1.880911218375954e-06,-1.100818800316614e-06,1.880911218375954e-06,1.000774986892722
1.880919220954705e-06,1e-07,1.880919220954705e-06,-1.100818669917843e-06,1.880919220954705e-06,1.000775071528188
1.88092792495869e-06,1e-07,1.88092792495869e-06,-1.100818532540811e-06,1.88092792495869e-06,1.00077516356491
1.880939521322409e-06,1e-07,1.880939521322409e-06,-1.100818356418221e-06,1.880939521322409e-06,1.000775285772964
1.880953012681594e-06,1e-07,1.880953012681594e-06,-1.100818158115275e-06,1.880953012681594e-06,1.000775426432298
1.880966796771669e-06,1e-07,1.880966796771669e-06,-1.100817957115447e-06,1.880966796771669e-06,1.000775567305751
1.880979770325618e-06,1e-07,1.880979770325618e-06,-1.100817763967281e-06,1.880979770325618e-06,1.000775696383949
1.880989885162809e-06,1e-07,1.880989885162809e-06,-1.10081760787953e-06,1.880989885162809e-06,1.000775794309117
1.881e-06,1e-07,1.881e-06,-1.100817445501963e-06,1.881e-06,1.000775889708465
1.881015079695171e-06,1e-07,1.881015079695171e-06,-1.100817184580455e-06,1.881015079695171e-06,1.000776024759273
1.881028725698119e-06,1e-07,1.881028725698119e-06,-1.10081694192048e-06,1.881028725698119e-06,1.000776144132748
1.881043604482137e-06,1e-07,1.881043604482137e-06,-1.100816668115526e-06,1.881043604482137e-06,1.000776270250012
1.881057868622002e-06,1e-07,1.881057868622002e-06,-1.100816396975098e-06,1.881057868622002e-06,1.000776387163046
1.881074265683414e-06,1e-07,1.881074265683414e-06,-1.100816076768254e-06,1.881074265683414e-06,1.000776517085394
1.881097169102983e-06,1e-07,1.881097169102983e-06,-1.100815619560387e-06,1.881097169102983e-06,1.000776691617185
1.881118118524393e-06,1e-07,1.881118118524393e-06,-1.100815196169124e-06,1.881118118524393e-06,1.00077684507883
1.881135200531133e-06,1e-07,1.881135200531133e-06,-1.100814850003821e-06,1.881135200531133e-06,1.000776966267737
1.881152193537418e-06,1e-07,1.881152193537418e-06,-1.100814506271437e-06,1.881152193537418e-06,1.000777083495943
1.881170991245585e-06,1e-07,1.881170991245585e-06,-1.100814127022883e-06,1.881170991245585e-06,1.000777209301685
1.88119451532481e-06,1e-07,1.88119451532481e-06,-1.10081365275491e-06,1.88119451532481e-06,1.000777360832815
1.881229710929594e-06,1e-07,1.881229710929594e-06,-1.100812940452311e-06,1.881229710929594e-06,1.000777574818943
1.881286124122856e-06,1e-07,1.881286124122856e-06,-1.10081178494964e-06,1.881286124122856e-06,1.000777885354275
1.881345262882657e-06,1e-07,1.881345262882657e-06,-1.100810551340441e-06,1.881345262882657e-06,1.000778167782188
1.881417192859656e-06,1e-07,1.881417192859656e-06,-1.100809017343676e-06,1.881417192859656e-06,1.000778452197855
1.881500250000417e-06,1e-07,1.881500250000417e-06,-1.100807201118389e-06,1.881500250000417e-06,1.000778701620723
1.881512568179097e-06,1e-07,1.881512568179097e-06,-1.100806925830127e-06,1.881512568179097e-06,1.00077873120641
1.88152380720577e-06,1e-07,1.88152380720577e-06,-1.100806678100676e-06,1.88152380720577e-06,1.000778757283082
1.881537412008266e-06,1e-07,1.881537412008266e-06,-1.100806378431106e-06,1.881537412008266e-06,1.000778786958345
1.881550801884095e-06,1e-07,1.881550801884095e-06,-1.10080608130597e-06,1.881550801884095e-06,1.000778813885012
1.881566449332605e-06,1e-07,1.881566449332605e-06,-1.100805730974192e-06,1.881566449332605e-06,1.000778842458025
1.881591129343692e-06,1e-07,1.881591129343692e-06,-1.100805173144944e-06,1.881591129343692e-06,1.000778881400278
1.881640489365866e-06,1e-07,1.881640489365866e-06,-1.100804043600986e-06,1.881640489365866e-06,1.000778937690474
1.881721707957672e-06,1e-07,1.881721707957672e-06,-1.100802152294078e-06,1.881721707957672e-06,1.000778969612409
1.881884145141283e-06,1e-07,1.881884145141283e-06,-1.100798259791922e-06,1.881884145141283e-06,1.000778815048084
1.882209019508505e-06,1e-07,1.882209019508505e-06,-1.100790073263053e-06,1.882209019508505e-06,1.000777684635459
1.882858768242948e-06,1e-07,1.882858768242948e-06,-1.100772404401391e-06,1.882858768242948e-06,1.000772532685837
1.883929384121474e-06,1e-07,1.883929384121474e-06,-1.100740980463021e-06,1.883929384121474e-06,1.000757434109141
1.885e-06,1e-07,1.885e-06,-1.100708493860431e-06,1.885e-06,1.000736433513052
1.886e-06,1e-07,1.886e-06,-1.100679466104737e-06,1.886e-06,1.000712731326701
1.888e-06,1e-07,1.888e-06,-1.100632493492855e-06,1.888e-06,1.000667922731964
1.89e-06,1e-07,1.89e-06,-1.100593568651662e-06,1.89e-06,1.000627134669668
1.890500250000417e-06,1e-07,1.890500250000417e-06,-1.100585625676892e-06,1.890500250000417e-06,1.000617968480424
1.890551077190639e-06,1e-07,1.890551077190639e-06,-1.100584830033546e-06,1.890551077190639e-06,1.000617044733939
1.890595778118661e-06,1e-07,1.890595778118661e-06,-1.100584139461817e-06,1.890595778118661e-06,1.000616234885239
1.890643079164062e-06,1e-07,1.890643079164062e-06,-1.100583410402918e-06,1.890643079164062e-06,1.000615381470294
1.890678956096371e-06,1e-07,1.890678956096371e-06,-1.100583019919896e-06,1.890678956096371e-06,1.000614735082048
1.890735705030543e-06,1e-07,1.890735705030543e-06,-1.100582333271789e-06,1.890735705030543e-06,1.000613721826987
1.890807682219922e-06,1e-07,1.890807682219922e-06,-1.10058141735402e-06,1.890807682219922e-06,1.000612448095377
1.890856659460996e-06,1e-07,1.890856659460996e-06,-1.100580765296417e-06,1.890856659460996e-06,1.000611588132316
1.890898017860166e-06,1e-07,1.890898017860166e-06,-1.100580199239512e-06,1.890898017860166e-06,1.000610866045231
1.890942526006518e-06,1e-07,1.890942526006518e-06,-1.100579579328759e-06,1.890942526006518e-06,1.000610093238219
1.890971263003259e-06,1e-07,1.890971263003259e-06,-1.100579175082489e-06,1.890971263003259e-06,1.000609596539965
1.891e-06,1e-07,1.891e-06,-1.10057876846651e-06,1.891e-06,1.000609101422411
1.891012683844426e-06,1e-07,1.891012683844426e-06,-1.100578587939264e-06,1.891012683844426e-06,1.000608883514809
1.891033024955311e-06,1e-07,1.891033024955311e-06,-1.1005782978571e-06,1.891033024955311e-06,1.000608534488964
1.891054538044181e-06,1e-07,1.891054538044181e-06,-1.100577990057591e-06,1.891054538044181e-06,1.000608166168371
1.891088818629671e-06,1e-07,1.891088818629671e-06,-1.100577500014896e-06,1.891088818629671e-06,1.00060758177291
1.891117626224539e-06,1e-07,1.891117626224539e-06,-1.100577091572565e-06,1.891117626224539e-06,1.000607093671101
1.891151213569896e-06,1e-07,1.891151213569896e-06,-1.100576622604887e-06,1.891151213569896e-06,1.000606528720285
1.891193351388778e-06,1e-07,1.891193351388778e-06,-1.100576048846746e-06,1.891193351388778e-06,1.000605827148884
1.891257142423428e-06,1e-07,1.891257142423428e-06,-1.100575219288336e-06,1.891257142423428e-06,1.000604783158876
1.891307801317568e-06,1e-07,1.891307801317568e-06,-1.100574600450422e-06,1.891307801317568e-06,1.000603971895732
1.891363192928824e-06,1e-07,1.891363192928824e-06,-1.100573969916633e-06,1.891363192928824e-06,1.000603104870185
1.891412077350388e-06,1e-07,1.891412077350388e-06,-1.100573454739764e-06,1.891412077350388e-06,1.000602358126294
1.891464238552676e-06,1e-07,1.891464238552676e-06,-1.100572947734951e-06,1.891464238552676e-06,1.000601581209104
1.891500250000417e-06,1e-07,1.891500250000417e-06,-1.100572623411674e-06,1.891500250000417e-06,1.00060105733342
1.891507001671095e-06,1e-07,1.891507001671095e-06,-1.100572582104293e-06,1.891507001671095e-06,1.000600958464577
1.891514616138906e-06,1e-07,1.891514616138906e-06,-1.100572524579527e-06,1.891514616138906e-06,1.000600845519358
1.891523847067297e-06,1e-07,1.891523847067297e-06,-1.100572437986729e-06,1.891523847067297e-06,1.000600706211002
1.89154230892408e-06,1e-07,1.89154230892408e-06,-1.100572224139377e-06,1.89154230892408e-06,1.000600421649689
1.891579232637644e-06,1e-07,1.891579232637644e-06,-1.100571714609137e-06,1.891579232637644e-06,1.00059984057209
1.891653080064773e-06,1e-07,1.891653080064773e-06,-1.10057061893636e-06,1.891653080064773e-06,1.00059866848458
1.891800774919031e-06,1e-07,1.891800774919031e-06,-1.10056852175285e-06,1.891800774919031e-06,1.000596352182588
1.892096164627547e-06,1e-07,1.892096164627547e-06,-1.100564790991132e-06,1.892096164627547e-06,1.000591884716483
1.892686944044579e-06,1e-07,1.892686944044579e-06,-1.100558452690226e-06,1.892686944044579e-06,1.000583615614935
1.893868502878642e-06,1e-07,1.893868502878642e-06,-1.10054889992299e-06,1.893868502878642e-06,1.000569693551143
1.895e-06,1e-07,1.895e-06,-1.100543044291368e-06,1.895e-06,1.000559500725279
1.896e-06,1e-07,1.896e-06,-1.10054103295513e-06,1.896e-06,1.000553881045955
1.898000000000001e-06,1e-07,1.898000000000001e-06,-1.100541514277796e-06,1.898000000000001e-06,1.000548670331568
1.9e-06,1e-07,1.9e-06,-1.100544050503785e-06,1.9e-06,1.000546578923253
1.900500250000417e-06,1e-07,1.900500250000417e-06,-1.100545061659645e-06,1.900500250000417e-06,1.000546666423057
1.900551077190639e-06,1e-07,1.900551077190639e-06,-1.100717362155937e-06,1.900551077190639e-06,1.000618265510657
1.900595778118661e-06,1e-07,1.900595778118661e-06,-1.10089462714615e-06,1.900595778118661e-06,1.000685029371784
1.900643079164062e-06,1e-07,1.900643079164062e-06,-1.101100950346586e-06,1.900643079164062e-06,1.000761111268976
1.900677718750125e-06,1e-07,1.900677718750125e-06,-1.101255480240781e-06,1.900677718750125e-06,1.000818783280067
1.900714116901577e-06,1e-07,1.900714116901577e-06,-1.101410660787328e-06,1.900714116901577e-06,1.000877812057953
1.900742905402743e-06,1e-07,1.900742905402743e-06,-1.101518433726927e-06,1.900742905402743e-06,1.000919940847237
1.900767944840312e-06,1e-07,1.900767944840312e-06,-1.101590879403252e-06,1.900767944840312e-06,1.000950125082567
1.900795966668177e-06,1e-07,1.900795966668177e-06,-1.101634549403566e-06,1.900795966668177e-06,1.000972839922585
1.90082337988625e-06,1e-07,1.90082337988625e-06,-1.101626059470324e-06,1.90082337988625e-06,1.000979297787354
1.900852079712034e-06,1e-07,1.900852079712034e-06,-1.101547794113176e-06,1.900852079712034e-06,1.000962562876458
1.900878538061602e-06,1e-07,1.900878538061602e-06,-1.101392480372406e-06,1.900878538061602e-06,1.00091599768227
1.900904892859898e-06,1e-07,1.900904892859898e-06,-1.101118236365909e-06,1.900904892859898e-06,1.000821556419149
1.900926527108869e-06,1e-07,1.900926527108869e-06,-1.1007461206077e-06,1.900926527108869e-06,1.000683131042303
1.90094335019775e-06,1e-07,1.90094335019775e-06,-1.100309195615927e-06,1.90094335019775e-06,1.0005148940343
1.900957205245794e-06,1e-07,1.900957205245794e-06,-1.099812784175757e-06,1.900957205245794e-06,1.000320307265415
1.900969393991162e-06,1e-07,1.900969393991162e-06,-1.099261108012686e-06,1.900969393991162e-06,1.000101759288712
1.900982184459766e-06,1e-07,1.900982184459766e-06,-1.098579569878744e-06,1.900982184459766e-06,0.9998293888663735
1.900991092229883e-06,1e-07,1.900991092229883e-06,-1.098057256313748e-06,1.900991092229883e-06,0.9996189841186358
1.901e-06,1e-07,1.901e-06,-1.097510169622094e-06,1.901e-06,0.9993967026696049
1.901005160666746e-06,1e-07,1.901005160666746e-06,-1.097183037857087e-06,1.901005160666746e-06,0.9992621748520649
1.901014421637518e-06,1e-07,1.901014421637518e-06,-1.096598342730661e-06,1.901014421637518e-06,0.9990196511983191
1.901022699988191e-06,1e-07,1.901022699988191e-06,-1.096081611063328e-06,1.901022699988191e-06,0.9988021874824625
1.901039256689535e-06,1e-07,1.901039256689535e-06,-1.095084921169089e-06,1.901039256689535e-06,0.9983721829054236
1.901053623145904e-06,1e-07,1.901053623145904e-06,-1.094280463218473e-06,1.901053623145904e-06,0.9980130930442604
1.901066039996133e-06,1e-07,1.901066039996133e-06,-1.093658465182171e-06,1.901066039996133e-06,0.9977257844117121
1.901073055661024e-06,1e-07,1.901073055661024e-06,-1.093361911562151e-06,1.901073055661024e-06,0.9975832863216385
1.90108036608223e-06,1e-07,1.90108036608223e-06,-1.093146878207259e-06,1.90108036608223e-06,0.9974719528667318
1.901085886256477e-06,1e-07,1.901085886256477e-06,-1.093074330036498e-06,1.901085886256477e-06,0.997423598244645
1.901091114743383e-06,1e-07,1.901091114743383e-06,-1.09307673319868e-06,1.901091114743383e-06,0.9974064934340319
1.901096820409756e-06,1e-07,1.901096820409756e-06,-1.093139068566733e-06,1.901096820409756e-06,0.9974121471798596
1.901102728600871e-06,1e-07,1.901102728600871e-06,-1.093245104207918e-06,1.901102728600871e-06,0.9974356172740099
1.9011083674263e-06,1e-07,1.9011083674263e-06,-1.093370197900612e-06,1.9011083674263e-06,0.9974682972738868
1.901114518505619e-06,1e-07,1.901114518505619e-06,-1.093520473792433e-06,1.901114518505619e-06,0.9975104299610488
1.901121634393571e-06,1e-07,1.901121634393571e-06,-1.093702971037323e-06,1.901121634393571e-06,0.9975638501658348
1.901130306817218e-06,1e-07,1.901130306817218e-06,-1.093931474515772e-06,1.901130306817218e-06,0.9976330575521763
1.901141513218602e-06,1e-07,1.901141513218602e-06,-1.094233631440823e-06,1.901141513218602e-06,0.9977277332803726
1.901156858802504e-06,1e-07,1.901156858802504e-06,-1.094661923112063e-06,1.901156858802504e-06,0.9978672957669397
1.901178819258588e-06,1e-07,1.901178819258588e-06,-1.095310444363807e-06,1.901178819258588e-06,0.9980884697353268
1.901209341742765e-06,1e-07,1.901209341742765e-06,-1.096272057024282e-06,1.901209341742765e-06,0.9984318745308882
1.901247385928938e-06,1e-07,1.901247385928938e-06,-1.09750513036009e-06,1.901247385928938e-06,0.9988923246199858
1.901294149577865e-06,1e-07,1.901294149577865e-06,-1.098978388230898e-06,1.901294149577865e-06,0.9994699639159558
1.901347395418967e-06,1e-07,1.901347395418967e-06,-1.100552994059503e-06,1.901347395418967e-06,1.00011826730638
1.901436693776297e-06,1e-07,1.901436693776297e-06,-1.102976844904734e-06,1.901436693776297e-06,1.001162339490846
1.901500250000417e-06,1e-07,1.901500250000417e-06,-1.10456691711467e-06,1.901500250000417e-06,1.001871679536493
1.90151254829838e-06,1e-07,1.90151254829838e-06,-1.10464287722834e-06,1.90151254829838e-06,1.001901605152143
1.901523732895864e-06,1e-07,1.901523732895864e-06,-1.104668052398639e-06,1.901523732895864e-06,1.001917204846814
1.901536671820968e-06,1e-07,1.901536671820968e-06,-1.104647366162148e-06,1.901536671820968e-06,1.001923847583454
1.901550372752179e-06,1e-07,1.901550372752179e-06,-1.104586303639529e-06,1.901550372752179e-06,1.001922051578778
1.901569488647074e-06,1e-07,1.901569488647074e-06,-1.104468132598297e-06,1.901569488647074e-06,1.001911512016483
1.901603742116024e-06,1e-07,1.901603742116024e-06,-1.104231930741515e-06,1.901603742116024e-06,1.001883958923526
1.901647540200313e-06,1e-07,1.901647540200313e-06,-1.103940997187797e-06,1.901647540200313e-06,1.001844929256784
1.901709509041834e-06,1e-07,1.901709509041834e-06,-1.103582697682031e-06,1.901709509041834e-06,1.001791308390689
1.901807728807581e-06,1e-07,1.901807728807581e-06,-1.103125566901209e-06,1.901807728807581e-06,1.001713145910045
1.902004168339074e-06,1e-07,1.902004168339074e-06,-1.102465514292467e-06,1.902004168339074e-06,1.00157608563372
1.90239704740206e-06,1e-07,1.90239704740206e-06,-1.101658802012421e-06,1.90239704740206e-06,1.001356232594678
1.903040429290755e-06,1e-07,1.903040429290755e-06,-1.100983354403046e-06,1.903040429290755e-06,1.001096867499736
1.903977981638048e-06,1e-07,1.903977981638048e-06,-1.100557798845535e-06,1.903977981638048e-06,1.00084655563719
1.905e-06,1e-07,1.905e-06,-1.100387319302785e-06,1.905e-06,1.000669985018104
1.906e-06,1e-07,1.906e-06,-1.1003638736427e-06,1.906e-06,1.000575659305902
1.908e-06,1e-07,1.908e-06,-1.100351669884623e-06,1.908e-06,1.000474215273921
1.91e-06,1e-07,1.91e-06,-1.100362080086969e-06,1.91e-06,1.000417301704347
1.910500250000417e-06,1e-07,1.910500250000417e-06,-1.100369209655491e-06,1.910500250000417e-06,1.000411745168458
1.910551077190639e-06,1e-07,1.910551077190639e-06,-1.099171835011472e-06,1.910551077190639e-06,0.9999155602469938
1.910595778118661e-06,1e-07,1.910595778118661e-06,-1.097993339086946e-06,1.910595778118661e-06,0.9994517160501719
1.910643079164062e-06,1e-07,1.910643079164062e-06,-1.096743194732982e-06,1.910643079164062e-06,0.9989639625631445
1.910683846122095e-06,1e-07,1.910683846122095e-06,-1.095731229155351e-06,1.910683846122095e-06,0.9985603805299712
1.910750089401484e-06,1e-07,1.910750089401484e-06,-1.094282050554644e-06,1.910750089401484e-06,0.9979570657447135
1.910845645873874e-06,1e-07,1.910845645873874e-06,-1.092752307350855e-06,1.910845645873874e-06,0.9972698858658793
1.910880529490182e-06,1e-07,1.910880529490182e-06,-1.092423900073819e-06,1.910880529490182e-06,0.9971041480771415
1.910924083545801e-06,1e-07,1.910924083545801e-06,-1.092174553106823e-06,1.910924083545801e-06,0.9969570261044063
1.910945080542662e-06,1e-07,1.910945080542662e-06,-1.09213358923268e-06,1.910945080542662e-06,0.9969143311793953
1.91096669185052e-06,1e-07,1.91096669185052e-06,-1.092189521096665e-06,1.91096669185052e-06,0.9969073275336107
1.91098451158457e-06,1e-07,1.91098451158457e-06,-1.09236897739324e-06,1.91098451158457e-06,0.9969538546382849
1.910992255792285e-06,1e-07,1.910992255792285e-06,-1.092500322621897e-06,1.910992255792285e-06,0.9969953452685348
1.911e-06,1e-07,1.911e-06,-1.09267445881883e-06,1.911e-06,0.9970540878473898
1.911004142220605e-06,1e-07,1.911004142220605e-06,-1.092792802908793e-06,1.911004142220605e-06,0.9970955132983235
1.911010989924056e-06,1e-07,1.911010989924056e-06,-1.093010452678351e-06,1.911010989924056e-06,0.9971734818296003
1.911018388088375e-06,1e-07,1.911018388088375e-06,-1.093283662081154e-06,1.911018388088375e-06,0.9972731108870077
1.911029689725347e-06,1e-07,1.911029689725347e-06,-1.093774933463423e-06,1.911029689725347e-06,0.9974557191805472
1.91104919482234e-06,1e-07,1.91104919482234e-06,-1.094808343903963e-06,1.91104919482234e-06,0.997847506648294
1.91106339411081e-06,1e-07,1.91106339411081e-06,-1.095692419280047e-06,1.91106339411081e-06,0.9981871639811983
1.91107637475866e-06,1e-07,1.91107637475866e-06,-1.096586749878381e-06,1.91107637475866e-06,0.99853309502834
1.91108961555593e-06,1e-07,1.91108961555593e-06,-1.097572694993308e-06,1.91108961555593e-06,0.9989160670610807
1.911102357088949e-06,1e-07,1.911102357088949e-06,-1.098575115415227e-06,1.911102357088949e-06,0.9993064009295968
1.911114008883423e-06,1e-07,1.911114008883423e-06,-1.099501499650631e-06,1.911114008883423e-06,0.9996673570618069
1.91112385850503e-06,1e-07,1.91112385850503e-06,-1.100219195223188e-06,1.91112385850503e-06,0.9999461752995089
1.911131430266133e-06,1e-07,1.911131430266133e-06,-1.100671688522638e-06,1.911131430266133e-06,1.000120467178543
1.91113824257073e-06,1e-07,1.91113824257073e-06,-1.100976878395432e-06,1.91113824257073e-06,1.000236035448024
1.911146174114441e-06,1e-07,1.911146174114441e-06,-1.101214692705946e-06,1.911146174114441e-06,1.000322753064972
1.911153814948613e-06,1e-07,1.911153814948613e-06,-1.101353342269656e-06,1.911153814948613e-06,1.000368920185648
1.911161264780484e-06,1e-07,1.911161264780484e-06,-1.101429890189547e-06,1.911161264780484e-06,1.000389995732895
1.911168789923673e-06,1e-07,1.911168789923673e-06,-1.1014717141154e-06,1.911168789923673e-06,1.000396053331972
1.911177057185259e-06,1e-07,1.911177057185259e-06,-1.101493336877616e-06,1.911177057185259e-06,1.0003922367076
1.911186557772948e-06,1e-07,1.911186557772948e-06,-1.101500936178129e-06,1.911186557772948e-06,1.00038031272873
1.911197898497161e-06,1e-07,1.911197898497161e-06,-1.101497341496598e-06,1.911197898497161e-06,1.000360589151855
1.911211937961735e-06,1e-07,1.911211937961735e-06,-1.101482642982174e-06,1.911211937961735e-06,1.000332129787366
1.911229910416523e-06,1e-07,1.911229910416523e-06,-1.101453695012451e-06,1.911229910416523e-06,1.000292719030992
1.911253434885219e-06,1e-07,1.911253434885219e-06,-1.10140346015819e-06,1.911253434885219e-06,1.000239243848581
1.911284114183534e-06,1e-07,1.911284114183534e-06,-1.101322106086436e-06,1.911284114183534e-06,1.000169469258148
1.911323059219097e-06,1e-07,1.911323059219097e-06,-1.101200525630188e-06,1.911323059219097e-06,1.00008394883139
1.911373002051822e-06,1e-07,1.911373002051822e-06,-1.101026425780211e-06,1.911373002051822e-06,0.9999816758308256
1.911442363807956e-06,1e-07,1.911442363807956e-06,-1.100770378297169e-06,1.911442363807956e-06,0.9998539463489734
1.911500250000417e-06,1e-07,1.911500250000417e-06,-1.10055318182983e-06,1.911500250000417e-06,0.9997587272746122
1.911508580987372e-06,1e-07,1.911508580987372e-06,-1.100543812984507e-06,1.911508580987372e-06,0.999757644538264
1.911517778552328e-06,1e-07,1.911517778552328e-06,-1.100532641000856e-06,1.911517778552328e-06,0.999755392965689
1.91152995426976e-06,1e-07,1.91152995426976e-06,-1.100522554056261e-06,1.91152995426976e-06,0.9997524237464375
1.911552530871208e-06,1e-07,1.911552530871208e-06,-1.10051733094747e-06,1.911552530871208e-06,0.9997493785455627
1.911581870099293e-06,1e-07,1.911581870099293e-06,-1.100524420318645e-06,1.911581870099293e-06,0.9997491378773711
1.911635678803526e-06,1e-07,1.911635678803526e-06,-1.100542054060336e-06,1.911635678803526e-06,0.9997535606523484
1.911718087650912e-06,1e-07,1.911718087650912e-06,-1.100547806436601e-06,1.911718087650912e-06,0.999764762734521
1.911838660531974e-06,1e-07,1.911838660531974e-06,-1.100514688612375e-06,1.911838660531974e-06,0.999785073389296
1.912042068768127e-06,1e-07,1.912042068768127e-06,-1.100424716711546e-06,1.912042068768127e-06,0.9998256342171268
1.912448885240433e-06,1e-07,1.912448885240433e-06,-1.100305510293585e-06,1.912448885240433e-06,0.9999192180021625
1.913257604157596e-06,1e-07,1.913257604157596e-06,-1.100333709869831e-06,1.913257604157596e-06,1.000111404734926
1.914128802078798e-06,1e-07,1.914128802078798e-06,-1.100511340674348e-06,1.914128802078798e-06,1.000296063002326
1.915e-06,1e-07,1.915e-06,-1.100677626577126e-06,1.915e-06,1.000446644250881
1.916e-06,1e-07,1.916e-06,-1.100771884946654e-06,1.916e-06,1.000561553156206
1.918e-06,1e-07,1.918e-06,-1.100827085316961e-06,1.918e-06,1.000688024535168
1.92e-06,1e-07,1.92e-06,-1.100832275278816e-06,1.92e-06,1.000761657056485
1.920500250000417e-06,1e-07,1.920500250000417e-06,-1.100825277931147e-06,1.920500250000417e-06,1.000769672954308
1.920551077190639e-06,1e-07,1.920551077190639e-06,-1.100824554568042e-06,1.920551077190639e-06,1.000770449225594
1.920595778118661e-06,1e-07,1.920595778118661e-06,-1.100823897235252e-06,1.920595778118661e-06,1.000771109087144
1.920643079164062e-06,1e-07,1.920643079164062e-06,-1.100823182284617e-06,1.920643079164062e-06,1.000771778338678
1.920689038246648e-06,1e-07,1.920689038246648e-06,-1.100822469820117e-06,1.920689038246648e-06,1.000772398675836
1.920719330630894e-06,1e-07,1.920719330630894e-06,-1.100821990883011e-06,1.920719330630894e-06,1.00077279128651
1.920748730582754e-06,1e-07,1.920748730582754e-06,-1.100821518978138e-06,1.920748730582754e-06,1.000773159973718
1.92077974773863e-06,1e-07,1.92077974773863e-06,-1.100821013577516e-06,1.92077974773863e-06,1.000773535829881
1.92080285134506e-06,1e-07,1.92080285134506e-06,-1.100820632165199e-06,1.92080285134506e-06,1.000773807128085
1.920821793413452e-06,1e-07,1.920821793413452e-06,-1.100820316393897e-06,1.920821793413452e-06,1.000774024125245
1.920838668883482e-06,1e-07,1.920838668883482e-06,-1.100820032865018e-06,1.920838668883482e-06,1.000774213428427
1.920854167590385e-06,1e-07,1.920854167590385e-06,-1.100819770789781e-06,1.920854167590385e-06,1.000774384099552
1.920869310491619e-06,1e-07,1.920869310491619e-06,-1.100819513443923e-06,1.920869310491619e-06,1.000774548164933
1.920885615645597e-06,1e-07,1.920885615645597e-06,-1.100819235682339e-06,1.920885615645597e-06,1.000774722439972
1.920893846451223e-06,1e-07,1.920893846451223e-06,-1.100819095239123e-06,1.920893846451223e-06,1.000774809716075
1.920904410036513e-06,1e-07,1.920904410036513e-06,-1.100818916367816e-06,1.920904410036513e-06,1.000774921434377
1.920913472640584e-06,1e-07,1.920913472640584e-06,-1.100818765802556e-06,1.920913472640584e-06,1.000775017231691
1.92092161384337e-06,1e-07,1.92092161384337e-06,-1.100818634206952e-06,1.92092161384337e-06,1.000775103316469
1.920930920929785e-06,1e-07,1.920930920929785e-06,-1.10081848884601e-06,1.920930920929785e-06,1.000775201658904
1.920944718374426e-06,1e-07,1.920944718374426e-06,-1.100818281740303e-06,1.920944718374426e-06,1.000775346604191
