"PSRR (iLoad=1e-07,vdd=1.1) X","PSRR (iLoad=1e-07,vdd=1.1) Y","PSRR (iLoad=1e-07,vdd=1.136842) X","PSRR (iLoad=1e-07,vdd=1.136842) Y","PSRR (iLoad=1e-07,vdd=1.173684) X","PSRR (iLoad=1e-07,vdd=1.173684) Y","PSRR (iLoad=1e-07,vdd=1.210526) X","PSRR (iLoad=1e-07,vdd=1.210526) Y","PSRR (iLoad=1e-07,vdd=1.247368) X","PSRR (iLoad=1e-07,vdd=1.247368) Y","PSRR (iLoad=1e-07,vdd=1.284211) X","PSRR (iLoad=1e-07,vdd=1.284211) Y","PSRR (iLoad=1e-07,vdd=1.321053) X","PSRR (iLoad=1e-07,vdd=1.321053) Y","PSRR (iLoad=1e-07,vdd=1.357895) X","PSRR (iLoad=1e-07,vdd=1.357895) Y","PSRR (iLoad=1e-07,vdd=1.394737) X","PSRR (iLoad=1e-07,vdd=1.394737) Y","PSRR (iLoad=1e-07,vdd=1.431579) X","PSRR (iLoad=1e-07,vdd=1.431579) Y","PSRR (iLoad=1e-07,vdd=1.468421) X","PSRR (iLoad=1e-07,vdd=1.468421) Y","PSRR (iLoad=1e-07,vdd=1.505263) X","PSRR (iLoad=1e-07,vdd=1.505263) Y","PSRR (iLoad=1e-07,vdd=1.542105) X","PSRR (iLoad=1e-07,vdd=1.542105) Y","PSRR (iLoad=1e-07,vdd=1.578947) X","PSRR (iLoad=1e-07,vdd=1.578947) Y","PSRR (iLoad=1e-07,vdd=1.615789) X","PSRR (iLoad=1e-07,vdd=1.615789) Y","PSRR (iLoad=1e-07,vdd=1.652632) X","PSRR (iLoad=1e-07,vdd=1.652632) Y","PSRR (iLoad=1e-07,vdd=1.689474) X","PSRR (iLoad=1e-07,vdd=1.689474) Y","PSRR (iLoad=1e-07,vdd=1.726316) X","PSRR (iLoad=1e-07,vdd=1.726316) Y","PSRR (iLoad=1e-07,vdd=1.763158) X","PSRR (iLoad=1e-07,vdd=1.763158) Y","PSRR (iLoad=1e-07,vdd=1.8) X","PSRR (iLoad=1e-07,vdd=1.8) Y","PSRR (iLoad=0.01,vdd=1.1) X","PSRR (iLoad=0.01,vdd=1.1) Y","PSRR (iLoad=0.01,vdd=1.136842) X","PSRR (iLoad=0.01,vdd=1.136842) Y","PSRR (iLoad=0.01,vdd=1.173684) X","PSRR (iLoad=0.01,vdd=1.173684) Y","PSRR (iLoad=0.01,vdd=1.210526) X","PSRR (iLoad=0.01,vdd=1.210526) Y","PSRR (iLoad=0.01,vdd=1.247368) X","PSRR (iLoad=0.01,vdd=1.247368) Y","PSRR (iLoad=0.01,vdd=1.284211) X","PSRR (iLoad=0.01,vdd=1.284211) Y","PSRR (iLoad=0.01,vdd=1.321053) X","PSRR (iLoad=0.01,vdd=1.321053) Y","PSRR (iLoad=0.01,vdd=1.357895) X","PSRR (iLoad=0.01,vdd=1.357895) Y","PSRR (iLoad=0.01,vdd=1.394737) X","PSRR (iLoad=0.01,vdd=1.394737) Y","PSRR (iLoad=0.01,vdd=1.431579) X","PSRR (iLoad=0.01,vdd=1.431579) Y","PSRR (iLoad=0.01,vdd=1.468421) X","PSRR (iLoad=0.01,vdd=1.468421) Y","PSRR (iLoad=0.01,vdd=1.505263) X","PSRR (iLoad=0.01,vdd=1.505263) Y","PSRR (iLoad=0.01,vdd=1.542105) X","PSRR (iLoad=0.01,vdd=1.542105) Y","PSRR (iLoad=0.01,vdd=1.578947) X","PSRR (iLoad=0.01,vdd=1.578947) Y","PSRR (iLoad=0.01,vdd=1.615789) X","PSRR (iLoad=0.01,vdd=1.615789) Y","PSRR (iLoad=0.01,vdd=1.652632) X","PSRR (iLoad=0.01,vdd=1.652632) Y","PSRR (iLoad=0.01,vdd=1.689474) X","PSRR (iLoad=0.01,vdd=1.689474) Y","PSRR (iLoad=0.01,vdd=1.726316) X","PSRR (iLoad=0.01,vdd=1.726316) Y","PSRR (iLoad=0.01,vdd=1.763158) X","PSRR (iLoad=0.01,vdd=1.763158) Y","PSRR (iLoad=0.01,vdd=1.8) X","PSRR (iLoad=0.01,vdd=1.8) Y"
251188.6431509586,-48.38430269694075,251188.6431509586,-52.27917652641305,251188.6431509586,-55.51701531321758,251188.6431509586,-58.3359798602955,251188.6431509586,-60.88696573068163,251188.6431509586,-63.34504417846385,251188.6431509586,-65.8284915450989,251188.6431509586,-68.47199750988356,251188.6431509586,-71.39992843029407,251188.6431509586,-74.6050814210478,251188.6431509586,-76.47965284167189,251188.6431509586,-76.82184955919051,251188.6431509586,-74.29755855976049,251188.6431509586,-71.66932123582049,251188.6431509586,-69.40499367321247,251188.6431509586,-67.40273686386364,251188.6431509586,-65.39648377737974,251188.6431509586,-63.20307586778203,251188.6431509586,-60.61094362046732,251188.6431509586,-57.27542687721283,251188.6431509586,-34.02541865814731,251188.6431509586,-48.54028138050547,251188.6431509586,-58.47135102671034,251188.6431509586,-67.09025849500631,251188.6431509586,-71.96890587921773,251188.6431509586,-79.10644607913072,251188.6431509586,-79.12705306320053,251188.6431509586,-78.3515164068569,251188.6431509586,-77.9269161671582,251188.6431509586,-77.86091658932718,251188.6431509586,-77.90330341275674,251188.6431509586,-77.96593167867243,251188.6431509586,-77.95989916619419,251188.6431509586,-77.80786261088699,251188.6431509586,-77.74208639355973,251188.6431509586,-76.93556940698465,251188.6431509586,-75.95066542233199,251188.6431509586,-74.99499539197481,251188.6431509586,-74.16776083211407,251188.6431509586,-71.36656558165976
398107.1705534981,-48.36300465782926,398107.1705534981,-52.24019246061548,398107.1705534981,-55.44863423473209,398107.1705534981,-58.22029283743745,398107.1705534981,-60.69683977163372,398107.1705534981,-63.03482355691351,398107.1705534981,-65.31832386003562,398107.1705534981,-67.61144477959941,398107.1705534981,-69.89883920856762,398107.1705534981,-71.97862364321692,398107.1705534981,-72.96745451365801,398107.1705534981,-73.23746794637393,398107.1705534981,-72.02210498806836,398107.1705534981,-70.33419920461938,398107.1705534981,-68.60058756023291,398107.1705534981,-66.90662964712884,398107.1705534981,-65.10119923717858,398107.1705534981,-63.04407130921698,398107.1705534981,-60.54258349385925,398107.1705534981,-57.2600318089742,398107.1705534981,-34.01349338374624,398107.1705534981,-48.54174529532089,398107.1705534981,-58.4970858489446,398107.1705534981,-67.01299008977087,398107.1705534981,-71.31687713764762,398107.1705534981,-75.55442170796617,398107.1705534981,-75.12570184036223,398107.1705534981,-74.53300904803766,398107.1705534981,-74.18838214665421,398107.1705534981,-74.0564792383572,398107.1705534981,-74.00555194420215,398107.1705534981,-73.9883210313476,398107.1705534981,-73.95885336702908,398107.1705534981,-73.89411900092433,398107.1705534981,-73.81197118297229,398107.1705534981,-73.53186991224726,398107.1705534981,-73.07571032062916,398107.1705534981,-72.57658331101447,398107.1705534981,-72.10100325379827,398107.1705534981,-70.19271659794829
630957.3444801947,-48.30991437585028,630957.3444801947,-52.14368488672142,630957.3444801947,-55.28129037648537,630957.3444801947,-57.94230355448873,630957.3444801947,-60.25256616389812,630957.3444801947,-62.34052126909256,630957.3444801947,-64.25064701749491,630957.3444801947,-65.99181589105667,630957.3444801947,-67.50635595650991,630957.3444801947,-68.6724336835651,630957.3444801947,-69.17558181743317,630957.3444801947,-69.41226587480381,630957.3444801947,-68.95710575386715,630957.3444801947,-68.1189853659891,630957.3444801947,-67.06213596570343,630957.3444801947,-65.86377671102909,630957.3444801947,-64.43693817346404,630957.3444801947,-62.66822901216029,630957.3444801947,-60.37526241047153,630957.3444801947,-57.22150293709955,630957.3444801947,-33.98368903777789,630957.3444801947,-48.54538303645991,630957.3444801947,-58.56202908990488,630957.3444801947,-66.82244124463372,630957.3444801947,-70.00857919083754,630957.3444801947,-71.74049085999272,630957.3444801947,-71.12044226519291,630957.3444801947,-70.60360669906233,630957.3444801947,-70.29376545543396,630957.3444801947,-70.13397247509522,630957.3444801947,-70.04433171567041,630957.3444801947,-69.99487561752484,630957.3444801947,-69.95622735925687,630957.3444801947,-69.92688652447869,630957.3444801947,-69.83821401562376,630957.3444801947,-69.79232718749334,630957.3444801947,-69.61804769351816,630957.3444801947,-69.41006414480294,630957.3444801947,-69.19674841851239,630957.3444801947,-68.1643594682057
1000000.000000002,-48.17905647268995,1000000.000000002,-51.90972632210843,1000000.000000002,-54.88630569007324,1000000.000000002,-57.31202466630785,1000000.000000002,-59.30109128331307,1000000.000000002,-60.96655257960722,1000000.000000002,-62.35030120132561,1000000.000000002,-63.47796492984725,1000000.000000002,-64.35369759313591,1000000.000000002,-64.97660207703518,1000000.000000002,-65.25510487129357,1000000.000000002,-65.47772242692007,1000000.000000002,-65.38798254447589,1000000.000000002,-65.09580077672344,1000000.000000002,-64.62924579506787,1000000.000000002,-63.99573089728385,1000000.000000002,-63.11077810942623,1000000.000000002,-61.84474984221783,1000000.000000002,-59.98017169813283,1000000.000000002,-57.12560387327937,1000000.000000002,-33.90975682698275,1000000.000000002,-48.5542709328159,1000000.000000002,-58.72708171987157,1000000.000000002,-66.36456008340946,1000000.000000002,-67.80821620144771,1000000.000000002,-67.80159185047823,1000000.000000002,-67.10651708209095,1000000.000000002,-66.62238830814574,1000000.000000002,-66.32820006826957,1000000.000000002,-66.15793261251626,1000000.000000002,-66.05330486119605,1000000.000000002,-65.99148343399602,1000000.000000002,-65.94963742696012,1000000.000000002,-65.93482863573534,1000000.000000002,-65.84393780107852,1000000.000000002,-65.89598863012566,1000000.000000002,-65.85008770810639,1000000.000000002,-65.78822581129538,1000000.000000002,-65.71994544501895,1000000.000000002,-65.289197550322
1584893.192461117,-47.8650273943484,1584893.192461117,-51.36892752687247,1584893.192461117,-54.02306925278404,1584893.192461117,-56.03538253421793,1584893.192461117,-57.5469286413621,1584893.192461117,-58.69816289746067,1584893.192461117,-59.57151723559494,1584893.192461117,-60.2329605919138,1584893.192461117,-60.72755221928945,1584893.192461117,-61.0879849521839,1584893.192461117,-61.27153162622556,1584893.192461117,-61.48857195159288,1584893.192461117,-61.55729044445886,1584893.192461117,-61.54132181866434,1584893.192461117,-61.44112432465275,1584893.192461117,-61.2467110852484,1584893.192461117,-60.8967391979134,1584893.192461117,-60.27113643589976,1584893.192461117,-59.11592556142036,1584893.192461117,-56.89007032565024,1584893.192461117,-33.72967608007684,1584893.192461117,-48.57500880174051,1584893.192461117,-59.15426038032436,1584893.192461117,-65.32502114736658,1584893.192461117,-64.74894976914243,1584893.192461117,-63.78786180653393,1584893.192461117,-63.07143610128594,1584893.192461117,-62.60570509946664,1584893.192461117,-62.32128227699111,1584893.192461117,-62.14923216358856,1584893.192461117,-62.04042457450115,1584893.192461117,-61.97508859467192,1584893.192461117,-61.93312410255287,1584893.192461117,-61.92501696049219,1584893.192461117,-61.83425519667055,1584893.192461117,-61.92646480884821,1584893.192461117,-61.93515314733241,1584893.192461117,-61.93813500377936,1584893.192461117,-61.93735568773553,1584893.192461117,-61.8239840918448
2511886.431509587,-47.15454162633473,2511886.431509587,-50.23298144567757,2511886.431509587,-52.37746316559092,2511886.431509587,-53.8577204601031,2511886.431509587,-54.87682219803619,2511886.431509587,-55.60286684011653,2511886.431509587,-56.13334616017502,2511886.431509587,-56.53409717768273,2511886.431509587,-56.84540817798807,2511886.431509587,-57.09296415461138,2511886.431509587,-57.23890626364754,2511886.431509587,-57.45412185541674,2511886.431509587,-57.58875590416134,2511886.431509587,-57.69552205206574,2511886.431509587,-57.77641197256512,2511886.431509587,-57.83183020238778,2511886.431509587,-57.84683989292328,2511886.431509587,-57.77683524588596,2511886.431509587,-57.46537764784747,2511886.431509587,-56.32930799536626,2511886.431509587,-33.30924493427419,2511886.431509587,-48.61691157946954,2511886.431509587,-60.31434635194018,2511886.431509587,-63.20438638497226,2511886.431509587,-61.0463817994199,2511886.431509587,-59.68775952259628,2511886.431509587,-58.98439806004026,2511886.431509587,-58.53898451389271,2511886.431509587,-58.26696327916027,2511886.431509587,-58.10021113829742,2511886.431509587,-57.9942625956592,2511886.431509587,-57.93104653462952,2511886.431509587,-57.89189363960825,2511886.431509587,-57.88869459975511,2511886.431509587,-57.80050452737707,2511886.431509587,-57.90982463358899,2511886.431509587,-57.94205168699544,2511886.431509587,-57.97311459244457,2511886.431509587,-58.0020204155046,2511886.431509587,-58.03281318059124
3981071.705534983,-45.71630483760257,3981071.705534983,-48.18697087188394,3981071.705534983,-49.76124537544186,3981071.705534983,-50.77436126156374,3981071.705534983,-51.44527939123881,3981071.705534983,-51.9203041994659,3981071.705534983,-52.27560683172671,3981071.705534983,-52.55727497700008,3981071.705534983,-52.79174068536494,3981071.705534983,-52.99511382793731,3981071.705534983,-53.12889255699568,3981071.705534983,-53.3443856084356,3981071.705534983,-53.5070215749621,3981071.705534983,-53.66578493887345,3981071.705534983,-53.82617851737732,3981071.705534983,-53.99837347017355,3981071.705534983,-54.20163606831228,3981071.705534983,-54.46868345970233,3981071.705534983,-54.83224777515714,3981071.705534983,-55.07969850048392,3981071.705534983,-32.41153039301474,3981071.705534983,-48.65600401155503,3981071.705534983,-63.89347290630194,3981071.705534983,-59.51652284376945,3981071.705534983,-56.82299821337266,3981071.705534983,-55.42132327341211,3981071.705534983,-54.7729202071847,3981071.705534983,-54.36601234584473,3981071.705534983,-54.11907488061367,3981071.705534983,-53.96879517953239,3981071.705534983,-53.87486199137371,3981071.705534983,-53.82098112562254,3981071.705534983,-53.78986441548709,3981071.705534983,-53.79404904447041,3981071.705534983,-53.71301559773098,3981071.705534983,-53.83159801291396,3981071.705534983,-53.87646349304487,3981071.705534983,-53.92172786379155,3981071.705534983,-53.96533834326539,3981071.705534983,-54.05815560102533
6309573.44480195,-43.23795237725285,6309573.44480195,-45.09619202443199,6309573.44480195,-46.22796459482994,6309573.44480195,-46.94918687077374,6309573.44480195,-47.43657405644257,6309573.44480195,-47.79562576000401,6309573.44480195,-48.07836124177177,6309573.44480195,-48.31532381666241,6309573.44480195,-48.52395234160342,6309573.44480195,-48.71489524380367,6309573.44480195,-48.85058265010514,6309573.44480195,-49.06844403722712,6309573.44480195,-49.24543344431942,6309573.44480195,-49.42731277555654,6309573.44480195,-49.62116720035211,6309573.44480195,-49.84144953852953,6309573.44480195,-50.12270131474148,6309573.44480195,-50.53819704262582,6309573.44480195,-51.25380843155318,6309573.44480195,-52.60574930623061,6309573.44480195,-30.7734011511782,6309573.44480195,-48.34292898894528,6309573.44480195,-65.02333750599377,6309573.44480195,-54.16465981038647,6309573.44480195,-51.98258954191777,6309573.44480195,-50.80682522833987,6309573.44480195,-50.28203434195568,6309573.44480195,-49.95515909998177,6309573.44480195,-49.76217062953171,6309573.44480195,-49.65035549053724,6309573.44480195,-49.5856864035603,6309573.44480195,-49.55482529181992,6309573.44480195,-49.54275910069453,6309573.44480195,-49.56240452289004,6309573.44480195,-49.49846022481551,6309573.44480195,-49.62638681065299,6309573.44480195,-49.68374134069686,6309573.44480195,-49.74134287517991,6309573.44480195,-49.79694011741751,6309573.44480195,-49.91839745590199
10000000.00000003,-39.60108128350025,10000000.00000003,-40.99392125929917,10000000.00000003,-41.85527711128156,10000000.00000003,-42.42720283743978,10000000.00000003,-42.83553208202961,10000000.00000003,-43.15343114704622,10000000.00000003,-43.41680432315017,10000000.00000003,-43.6468975030551,10000000.00000003,-43.85627436120841,10000000.00000003,-44.05268248460697,10000000.00000003,-44.20249342178344,10000000.00000003,-44.42549952639588,10000000.00000003,-44.61431983404713,10000000.00000003,-44.80936395322791,10000000.00000003,-45.01761437870235,10000000.00000003,-45.25356135187585,10000000.00000003,-45.55330265421919,10000000.00000003,-45.99656110306486,10000000.00000003,-46.77830583298317,10000000.00000003,-48.45061478478218,10000000.00000003,-28.35863547360966,10000000.00000003,-45.94233458534029,10000000.00000003,-51.11444508285967,10000000.00000003,-47.53342877907308,10000000.00000003,-46.3046829178152,10000000.00000003,-45.55718759064332,10000000.00000003,-45.24472100200461,10000000.00000003,-45.06174093092456,10000000.00000003,-44.97036538537311,10000000.00000003,-44.93419055664053,10000000.00000003,-44.92875721348855,10000000.00000003,-44.94540522392322,10000000.00000003,-44.97297132915177,10000000.00000003,-45.02443899380814,10000000.00000003,-44.99694839288695,10000000.00000003,-45.14039268944219,10000000.00000003,-45.21843109769078,10000000.00000003,-45.29509171353386,10000000.00000003,-45.36848549558761,10000000.00000003,-45.50868546156245
15848931.92461118,-34.83551144069654,15848931.92461118,-35.88121285961083,15848931.92461118,-36.5671132946725,15848931.92461118,-37.05494157492279,15848931.92461118,-37.42811554075142,15848931.92461118,-37.7356326863305,15848931.92461118,-38.0020126822913,15848931.92461118,-38.24195611312373,15848931.92461118,-38.46471945333886,15848931.92461118,-38.67597628872201,15848931.92461118,-38.84942512001109,15848931.92461118,-39.07827774655086,15848931.92461118,-39.27910621195216,15848931.92461118,-39.48350120081554,15848931.92461118,-39.69704137148834,15848931.92461118,-39.93125372615268,15848931.92461118,-40.21474515232001,15848931.92461118,-40.61114477214566,15848931.92461118,-41.26973606077718,15848931.92461118,-42.59214006626055,15848931.92461118,-25.52364678206708,15848931.92461118,-39.90957209344121,15848931.92461118,-41.32182132260935,15848931.92461118,-40.1744913239824,15848931.92461118,-39.72403316288445,15848931.92461118,-39.43479134257401,15848931.92461118,-39.37722458898292,15848931.92461118,-39.38356680110054,15848931.92461118,-39.43549603477517,15848931.92461118,-39.51193706996806,15848931.92461118,-39.59848825558083,15848931.92461118,-39.69142171316642,15848931.92461118,-39.78434873984394,15848931.92461118,-39.88922853962404,15848931.92461118,-39.92496026313508,15848931.92461118,-40.09378814814676,15848931.92461118,-40.20642286735463,15848931.92461118,-40.31475511058323,15848931.92461118,-40.41770231849996,15848931.92461118,-40.57756412207647
25118864.31509588,-29.34782341254484,25118864.31509588,-30.04875915489368,25118864.31509588,-30.54942344619185,25118864.31509588,-30.93314331886076,25118864.31509588,-31.24665575173715,25118864.31509588,-31.51849573068207,25118864.31509588,-31.76326389246059,25118864.31509588,-31.99012914643945,25118864.31509588,-32.20479216882388,25118864.31509588,-32.41096352223516,25118864.31509588,-32.59068272404618,25118864.31509588,-32.80639745869151,25118864.31509588,-33.00205356594336,25118864.31509588,-33.19882316644001,25118864.31509588,-33.40042470735447,25118864.31509588,-33.61469790752908,25118864.31509588,-33.86073624347293,25118864.31509588,-34.18273453302776,25118864.31509588,-34.67873530346562,25118864.31509588,-35.58728610107828,25118864.31509588,-22.92014956555447,25118864.31509588,-32.57447040199781,25118864.31509588,-32.93958084131839,25118864.31509588,-32.60657923588834,25118864.31509588,-32.54825564131587,25118864.31509588,-32.55258860015891,25118864.31509588,-32.67770892978085,25118864.31509588,-32.83456810307651,25118864.31509588,-33.0099136935978,25118864.31509588,-33.18983134083908,25118864.31509588,-33.36566498149176,25118864.31509588,-33.53610392164813,25118864.31509588,-33.69819834852208,25118864.31509588,-33.86108730926495,25118864.31509588,-33.97034198150837,25118864.31509588,-34.16566074295249,25118864.31509588,-34.31791999136096,25118864.31509588,-34.46316128775742,25118864.31509588,-34.60116996813534,25118864.31509588,-34.77915205866108
39810717.05534985,-24.93182617831281,39810717.05534985,-25.27605482596746,39810717.05534985,-25.53242626955666,39810717.05534985,-25.73180275472011,39810717.05534985,-25.89600197736118,39810717.05534985,-26.03943045008051,39810717.05534985,-26.16930752256125,39810717.05534985,-26.29226239973622,39810717.05534985,-26.40983749710511,39810717.05534985,-26.52501581010379,39810717.05534985,-26.62510996818132,39810717.05534985,-26.75149409089968,39810717.05534985,-26.8671845031086,39810717.05534985,-26.98677008556254,39810717.05534985,-27.11395016583943,39810717.05534985,-27.25695311745152,39810717.05534985,-27.43551875406621,39810717.05534985,-27.69799688684227,39810717.05534985,-28.15716134004068,39810717.05534985,-29.06420416817646,39810717.05534985,-21.28893603687864,39810717.05534985,-26.17712972583025,39810717.05534985,-25.9299350671241,39810717.05534985,-25.71227267839008,39810717.05534985,-25.68835528433102,39810717.05534985,-25.73453047422248,39810717.05534985,-25.86926757238374,39810717.05534985,-26.03710400579509,39810717.05534985,-26.22211377021365,39810717.05534985,-26.41066085784715,39810717.05534985,-26.59497752635858,39810717.05534985,-26.77338739003892,39810717.05534985,-26.94387662488955,39810717.05534985,-27.11213229411722,39810717.05534985,-27.24408465934695,39810717.05534985,-27.42772748815643,39810717.05534985,-27.58203176888909,39810717.05534985,-27.72996983693571,39810717.05534985,-27.87148990357888,39810717.05534985,-28.03634106789601
63095734.44801953,-22.81778494931162,63095734.44801953,-23.00511737014785,63095734.44801953,-23.13717116222872,63095734.44801953,-23.23166440699096,63095734.44801953,-23.30149149660106,63095734.44801953,-23.35559632728487,63095734.44801953,-23.39855732786316,63095734.44801953,-23.43614386612726,63095734.44801953,-23.46832910857499,63095734.44801953,-23.49786360253966,63095734.44801953,-23.51632127301629,63095734.44801953,-23.55044998405877,63095734.44801953,-23.577005370321,63095734.44801953,-23.6062734532346,63095734.44801953,-23.64245359115591,63095734.44801953,-23.69490786656439,63095734.44801953,-23.78590466365435,63095734.44801953,-23.96937146188544,63095734.44801953,-24.37306216018682,63095734.44801953,-25.2527691261304,63095734.44801953,-20.76425228012431,63095734.44801953,-22.15714573961201,63095734.44801953,-21.51986233084585,63095734.44801953,-21.17911718197755,63095734.44801953,-21.01342655661706,63095734.44801953,-20.93524188186701,63095734.44801953,-20.93548182851482,63095734.44801953,-20.97451088137208,63095734.44801953,-21.03436174575408,63095734.44801953,-21.10095536380126,63095734.44801953,-21.16657902369985,63095734.44801953,-21.22931302362884,63095734.44801953,-21.28786451924047,63095734.44801953,-21.34640423081716,63095734.44801953,-21.38200822618427,63095734.44801953,-21.45480030607374,63095734.44801953,-21.50937304163885,63095734.44801953,-21.56181202500884,63095734.44801953,-21.6114142652587,63095734.44801953,-21.67220051948235
100000000.0000003,-21.57693101163928,100000000.0000003,-21.70137304033242,100000000.0000003,-21.78826044167506,100000000.0000003,-21.84882576295328,100000000.0000003,-21.8914661890353,100000000.0000003,-21.92247300112363,100000000.0000003,-21.94550004427341,100000000.0000003,-21.96459405077207,100000000.0000003,-21.98005450048054,100000000.0000003,-21.99359000159214,100000000.0000003,-22.00060341941147,100000000.0000003,-22.01510069414708,100000000.0000003,-22.02469207132595,100000000.0000003,-22.03489869854291,100000000.0000003,-22.04827901182437,100000000.0000003,-22.07085032566066,100000000.0000003,-22.11722704785453,100000000.0000003,-22.22389129784117,100000000.0000003,-22.48119130652501,100000000.0000003,-23.08294288510512,100000000.0000003,-20.50192138976666,100000000.0000003,-20.14963232266401,100000000.0000003,-19.47435691175946,100000000.0000003,-19.12056173056954,100000000.0000003,-18.91418842715862,100000000.0000003,-18.79043760401466,100000000.0000003,-18.73193821660577,100000000.0000003,-18.70817561515831,100000000.0000003,-18.70037304963884,100000000.0000003,-18.69473849717512,100000000.0000003,-18.68401310380017,100000000.0000003,-18.66640049625902,100000000.0000003,-18.6418319595887,100000000.0000003,-18.61391137128485,100000000.0000003,-18.57087001468112,100000000.0000003,-18.54792444784417,100000000.0000003,-18.51399372034336,100000000.0000003,-18.47867175992818,100000000.0000003,-18.44134596083124,100000000.0000003,-18.4072249071659
158489319.2461119,-20.75871043160369,158489319.2461119,-20.81822954335135,158489319.2461119,-20.8560199265142,158489319.2461119,-20.87684899246398,158489319.2461119,-20.88581760056587,158489319.2461119,-20.88746612947727,158489319.2461119,-20.88482566326402,158489319.2461119,-20.88069708850988,158489319.2461119,-20.87563699941159,158489319.2461119,-20.87057706181568,158489319.2461119,-20.86308163591977,158489319.2461119,-20.85978234877985,158489319.2461119,-20.85430547602162,158489319.2461119,-20.84924954989075,158489319.2461119,-20.84583122732698,158489319.2461119,-20.84732967193825,158489319.2461119,-20.86232487582842,158489319.2461119,-20.91202364791859,158489319.2461119,-21.05308576219987,158489319.2461119,-21.41833184320372,158489319.2461119,-20.18325934429961,158489319.2461119,-19.16053370464252,158489319.2461119,-18.51219665142971,158489319.2461119,-18.16907493546882,158489319.2461119,-17.95777583763914,158489319.2461119,-17.82534464214195,158489319.2461119,-17.75183949404724,158489319.2461119,-17.71154172480685,158489319.2461119,-17.68554004588361,158489319.2461119,-17.66044485900066,158489319.2461119,-17.62935591431933,158489319.2461119,-17.59051529214793,158489319.2461119,-17.54458239152074,158489319.2461119,-17.49468948330621,158489319.2461119,-17.43681278655196,158489319.2461119,-17.38856624382723,158489319.2461119,-17.33608243568045,158489319.2461119,-17.28414532073715,158489319.2461119,-17.23253903985779,158489319.2461119,-17.18368927262421
251188643.1509589,-20.7577962561733,251188643.1509589,-20.75574328229579,251188643.1509589,-20.74210550477464,251188643.1509589,-20.71737104120297,251188643.1509589,-20.68470310115093,251188643.1509589,-20.64768683760734,251188643.1509589,-20.60900653250662,251188643.1509589,-20.57081580551026,251188643.1509589,-20.53379357107078,251188643.1509589,-20.49847686288452,251188643.1509589,-20.46342448576488,251188643.1509589,-20.43191917150571,251188643.1509589,-20.40021513223854,251188643.1509589,-20.36954715927967,251188643.1509589,-20.34033751746441,251188643.1509589,-20.31426255672988,251188643.1509589,-20.2967835620852,251188643.1509589,-20.29897896644262,251188643.1509589,-20.35568786244465,251188643.1509589,-20.55351793439013,251188643.1509589,-20.44631641173578,251188643.1509589,-19.13953981655358,251188643.1509589,-18.46724099046961,251188643.1509589,-18.09931705162322,251188643.1509589,-17.85986166050781,251188643.1509589,-17.69948065506639,251188643.1509589,-17.59584617760533,251188643.1509589,-17.52524509703943,251188643.1509589,-17.46877523760288,251188643.1509589,-17.41326026085298,251188643.1509589,-17.35194798815927,251188643.1509589,-17.28313625386198,251188643.1509589,-17.20794390938393,251188643.1509589,-17.12951294341098,251188643.1509589,-17.04745996333459,251188643.1509589,-16.97177269647241,251188643.1509589,-16.89627586316531,251188643.1509589,-16.82363831499471,251188643.1509589,-16.7537887337878,251188643.1509589,-16.68790507317971
398107170.5534986,-21.87245434160758,398107170.5534986,-21.82012101094395,398107170.5534986,-21.76110017815047,398107170.5534986,-21.69373306367114,398107170.5534986,-21.62027432198421,398107170.5534986,-21.54391215919574,398107170.5534986,-21.46721453813673,398107170.5534986,-21.3920611756404,398107170.5534986,-21.31925539022076,398107170.5534986,-21.24920259848088,398107170.5534986,-21.1808665273276,398107170.5534986,-21.11647524952626,398107170.5534986,-21.05307568046327,398107170.5534986,-20.99145233522211,398107170.5534986,-20.93158325178498,398107170.5534986,-20.87424043862654,398107170.5534986,-20.82350862180969,398107170.5534986,-20.78366516952575,398107170.5534986,-20.77580857293349,398107170.5534986,-20.85337293128148,398107170.5534986,-21.78108265331736,398107170.5534986,-20.2828396105669,398107170.5534986,-19.55233143279141,398107170.5534986,-19.13952797874637,398107170.5534986,-18.85835759773909,398107170.5534986,-18.65855417507644,398107170.5534986,-18.51536748055897,398107170.5534986,-18.40541226321434,398107170.5534986,-18.30952065673496,398107170.5534986,-18.21434886707731,398107170.5534986,-18.11303223224694,398107170.5534986,-18.00390065182874,398107170.5534986,-17.88844608268382,398107170.5534986,-17.77018354362352,398107170.5534986,-17.65034036897895,398107170.5534986,-17.53665741480071,398107170.5534986,-17.42572951301675,398107170.5534986,-17.31961608424066,398107170.5534986,-17.21828527468152,398107170.5534986,-17.12225919885693
