/I1/PLUS (Design_Point=1) X,/I1/PLUS (Design_Point=1) Y,/NM0/S (Design_Point=1) X,/NM0/S (Design_Point=1) Y,/out (Design_Point=1) X,/out (Design_Point=1) Y
8.009138676581949e-07,9.999999999999999e-06,8.009138676581949e-07,-1.099979027968229e-05,8.009138676581949e-07,0.999810440407978
8.00922716420717e-07,9.999999999999999e-06,8.00922716420717e-07,-1.099978976009933e-05,8.00922716420717e-07,0.9998101774694368
8.009308303181937e-07,9.999999999999999e-06,8.009308303181937e-07,-1.099978928906e-05,8.009308303181937e-07,0.9998099367759306
8.009406657776069e-07,9.999999999999999e-06,8.009406657776069e-07,-1.099978872610821e-05,8.009406657776069e-07,0.999809645400782
8.009603366964333e-07,9.999999999999999e-06,8.009603366964333e-07,-1.099978762000189e-05,8.009603366964333e-07,0.9998090619610159
8.009746929746494e-07,9.999999999999999e-06,8.009746929746494e-07,-1.09997868217491e-05,8.009746929746494e-07,0.9998086339633618
8.009866453325162e-07,9.999999999999999e-06,8.009866453325162e-07,-1.099978615625261e-05,8.009866453325162e-07,0.9998082752705931
8.009933226662581e-07,9.999999999999999e-06,8.009933226662581e-07,-1.09997857824269e-05,8.009933226662581e-07,0.9998080737631234
8.009999999999999e-07,9.999999999999999e-06,8.009999999999999e-07,-1.099978540624079e-05,8.009999999999999e-07,0.9998078713703386
8.010133546674837e-07,9.999999999999999e-06,8.010133546674837e-07,-1.099978464185841e-05,8.010133546674837e-07,0.99980746234804
8.010275098550361e-07,9.999999999999999e-06,8.010275098550361e-07,-1.099978382597361e-05,8.010275098550361e-07,0.9998070264385309
8.010436295050919e-07,9.999999999999999e-06,8.010436295050919e-07,-1.099978288838321e-05,8.010436295050919e-07,0.999806526329315
8.010583072397229e-07,9.999999999999999e-06,8.010583072397229e-07,-1.099978202773053e-05,8.010583072397229e-07,0.9998060675680376
8.010760839765252e-07,9.999999999999999e-06,8.010760839765252e-07,-1.099978097869281e-05,8.010760839765252e-07,0.9998055080605768
8.011000973806507e-07,9.999999999999999e-06,8.011000973806507e-07,-1.099977955602658e-05,8.011000973806507e-07,0.9998047466969145
8.011203722719287e-07,9.999999999999999e-06,8.011203722719287e-07,-1.099977835474404e-05,8.011203722719287e-07,0.9998040997410879
8.011376362491135e-07,9.999999999999999e-06,8.011376362491135e-07,-1.099977733459912e-05,8.011376362491135e-07,0.9998035463163383
8.011556321653118e-07,9.999999999999999e-06,8.011556321653118e-07,-1.099977627542469e-05,8.011556321653118e-07,0.9998029671417348
8.011765442779634e-07,9.999999999999999e-06,8.011765442779634e-07,-1.099977505015748e-05,8.011765442779634e-07,0.9998022912067426
8.012056334557046e-07,9.999999999999999e-06,8.012056334557046e-07,-1.099977335391444e-05,8.012056334557046e-07,0.9998013456182333
8.012566166341427e-07,9.999999999999999e-06,8.012566166341427e-07,-1.099977039743825e-05,8.012566166341427e-07,0.9997996729909299
8.013207963631608e-07,9.999999999999999e-06,8.013207963631608e-07,-1.099976669898436e-05,8.013207963631608e-07,0.9997975399662629
8.013952398762701e-07,9.999999999999999e-06,8.013952398762701e-07,-1.099976243696488e-05,8.013952398762701e-07,0.9997950286657618
8.014477449383434e-07,9.999999999999999e-06,8.014477449383434e-07,-1.099975944808083e-05,8.014477449383434e-07,0.9997932344109537
8.015002500004166e-07,9.999999999999999e-06,8.015002500004166e-07,-1.099975647381872e-05,8.015002500004166e-07,0.9997914221850842
8.015115333933508e-07,9.999999999999999e-06,8.015115333933508e-07,-1.099975583510752e-05,8.015115333933508e-07,0.9997910306153558
8.015212022482916e-07,9.999999999999999e-06,8.015212022482916e-07,-1.099975529186011e-05,8.015212022482916e-07,0.9997906947908828
8.015321915048402e-07,9.999999999999999e-06,8.015321915048402e-07,-1.099975467645097e-05,8.015321915048402e-07,0.9997903124841785
8.015447449353817e-07,9.999999999999999e-06,8.015447449353817e-07,-1.099975397360529e-05,8.015447449353817e-07,0.999789874756947
8.015589058159736e-07,9.999999999999999e-06,8.015589058159736e-07,-1.099975318030822e-05,8.015589058159736e-07,0.999789379667817
8.015803429778414e-07,9.999999999999999e-06,8.015803429778414e-07,-1.099975197945645e-05,8.015803429778414e-07,0.9997886277039255
8.016232173015771e-07,9.999999999999999e-06,8.016232173015771e-07,-1.099974958267767e-05,8.016232173015771e-07,0.9997871156058533
8.017004202527499e-07,9.999999999999999e-06,8.017004202527499e-07,-1.09997452924477e-05,8.017004202527499e-07,0.9997843678166382
8.018470399713788e-07,9.999999999999999e-06,8.018470399713788e-07,-1.099973724899791e-05,8.018470399713788e-07,0.9997790710938631
8.021402794086367e-07,9.999999999999999e-06,8.021402794086367e-07,-1.099972159797888e-05,8.021402794086367e-07,0.9997682323210626
8.027267582831523e-07,9.999999999999999e-06,8.027267582831523e-07,-1.099969217710137e-05,8.027267582831523e-07,0.9997459961809286
8.038997160321837e-07,9.999999999999999e-06,8.038997160321837e-07,-1.099964148427987e-05,8.038997160321837e-07,0.9997018764351984
8.049999999999999e-07,9.999999999999999e-06,8.049999999999999e-07,-1.099960401308227e-05,8.049999999999999e-07,0.9996634385438085
8.059999999999999e-07,9.999999999999999e-06,8.059999999999999e-07,-1.099958171737982e-05,8.059999999999999e-07,0.9996349248805267
8.079999999999998e-07,9.999999999999999e-06,8.079999999999998e-07,-1.099955836376555e-05,8.079999999999998e-07,0.9995969704776656
8.1e-07,9.999999999999999e-06,8.1e-07,-1.099954571437724e-05,8.1e-07,0.9995701815408646
8.105002500004166e-07,9.999999999999999e-06,8.105002500004166e-07,-1.099954461491605e-05,8.105002500004166e-07,0.9995657763677142
8.105510771906393e-07,9.999999999999999e-06,8.105510771906393e-07,-1.099954452708868e-05,8.105510771906393e-07,0.9995653396796554
8.10595778118661e-07,9.999999999999999e-06,8.10595778118661e-07,-1.099954445422143e-05,8.10595778118661e-07,0.9995649604325448
8.106430791640617e-07,9.999999999999999e-06,8.106430791640617e-07,-1.09995443767244e-05,8.106430791640617e-07,0.9995645654122947
8.106790137187964e-07,9.999999999999999e-06,8.106790137187964e-07,-1.099954447165118e-05,8.106790137187964e-07,0.9995642695550987
8.107358755076327e-07,9.999999999999999e-06,8.107358755076327e-07,-1.099954456503705e-05,8.107358755076327e-07,0.9995638116629479
8.10807973574642e-07,9.999999999999999e-06,8.10807973574642e-07,-1.099954463349561e-05,8.10807973574642e-07,0.9995632482244251
8.108573149269789e-07,9.999999999999999e-06,8.108573149269789e-07,-1.099954464833854e-05,8.108573149269789e-07,0.9995628730507489
8.108988378083097e-07,9.999999999999999e-06,8.108988378083097e-07,-1.099954464351208e-05,8.108988378083097e-07,0.9995625636285809
8.109430476870173e-07,9.999999999999999e-06,8.109430476870173e-07,-1.099954462599508e-05,8.109430476870173e-07,0.9995622404733177
8.109715238435086e-07,9.999999999999999e-06,8.109715238435086e-07,-1.099954460986779e-05,8.109715238435086e-07,0.9995620356443817
8.109999999999999e-07,9.999999999999999e-06,8.109999999999999e-07,-1.099954459073e-05,8.109999999999999e-07,0.9995618331950303
8.110126975804662e-07,9.999999999999999e-06,8.110126975804662e-07,-1.099954458083938e-05,8.110126975804662e-07,0.9995617438867014
8.110330303360335e-07,9.999999999999999e-06,8.110330303360335e-07,-1.099954456420874e-05,8.110330303360335e-07,0.9995616015526742
8.110544815116385e-07,9.999999999999999e-06,8.110544815116385e-07,-1.099954454526264e-05,8.110544815116385e-07,0.999561452578799
8.110916589620179e-07,9.999999999999999e-06,8.110916589620179e-07,-1.099954451204818e-05,8.110916589620179e-07,0.9995611982147589
8.111207136690158e-07,9.999999999999999e-06,8.111207136690158e-07,-1.099954448888845e-05,8.111207136690158e-07,0.999561003454947
8.111549943407741e-07,9.999999999999999e-06,8.111549943407741e-07,-1.099954446863977e-05,8.111549943407741e-07,0.9995607789319059
8.111981393999988e-07,9.999999999999999e-06,8.111981393999988e-07,-1.09995444578531e-05,8.111981393999988e-07,0.999560505474015
8.112648917000458e-07,9.999999999999999e-06,8.112648917000458e-07,-1.09995444838009e-05,8.112648917000458e-07,0.999560105957614
8.113130921535782e-07,9.999999999999999e-06,8.113130921535782e-07,-1.099954454161142e-05,8.113130921535782e-07,0.9995598376759859
8.113703389130673e-07,9.999999999999999e-06,8.113703389130673e-07,-1.099954466004574e-05,8.113703389130673e-07,0.9995595435340542
8.114236562546067e-07,9.999999999999999e-06,8.114236562546067e-07,-1.099954482073774e-05,8.114236562546067e-07,0.9995592950007539
8.114619531275116e-07,9.999999999999999e-06,8.114619531275116e-07,-1.099954496670738e-05,8.114619531275116e-07,0.9995591324542394
8.115002500004166e-07,9.999999999999999e-06,8.115002500004166e-07,-1.099954513929415e-05,8.115002500004166e-07,0.9995589839437475
8.115071891019764e-07,9.999999999999999e-06,8.115071891019764e-07,-1.09995451917281e-05,8.115071891019764e-07,0.9995589568116122
8.115145528143267e-07,9.999999999999999e-06,8.115145528143267e-07,-1.099954523711908e-05,8.115145528143267e-07,0.9995589267930215
8.115240026469741e-07,9.999999999999999e-06,8.115240026469741e-07,-1.099954527818917e-05,8.115240026469741e-07,0.9995588860429001
8.115429023122687e-07,9.999999999999999e-06,8.115429023122687e-07,-1.099954531709534e-05,8.115429023122687e-07,0.9995587987356785
8.115807016428581e-07,9.999999999999999e-06,8.115807016428581e-07,-1.099954530499701e-05,8.115807016428581e-07,0.9995586120957223
8.116563003040367e-07,9.999999999999999e-06,8.116563003040367e-07,-1.099954518483283e-05,8.116563003040367e-07,0.999558227614736
8.118074976263941e-07,9.999999999999999e-06,8.118074976263941e-07,-1.099954499588875e-05,8.118074976263941e-07,0.9995574824291956
8.121098922711088e-07,9.999999999999999e-06,8.121098922711088e-07,-1.099954495308561e-05,8.121098922711088e-07,0.9995561475548851
8.127146815605382e-07,9.999999999999999e-06,8.127146815605382e-07,-1.099954553289471e-05,8.127146815605382e-07,0.9995540970720903
8.13924260139397e-07,9.999999999999999e-06,8.13924260139397e-07,-1.099954806472597e-05,8.13924260139397e-07,0.9995521136358074
8.149999999999999e-07,9.999999999999999e-06,8.149999999999999e-07,-1.099955123720039e-05,8.149999999999999e-07,0.9995522138825843
8.159999999999999e-07,9.999999999999999e-06,8.159999999999999e-07,-1.099955450698966e-05,8.159999999999999e-07,0.9995537463175747
8.179999999999998e-07,9.999999999999999e-06,8.179999999999998e-07,-1.099955976990259e-05,8.179999999999998e-07,0.9995574779894572
8.2e-07,9.999999999999999e-06,8.2e-07,-1.099956402881428e-05,8.2e-07,0.9995611316225098
8.205002500004166e-07,9.999999999999999e-06,8.205002500004166e-07,-1.09995648682527e-05,8.205002500004166e-07,0.9995619934197285
8.205510771906393e-07,9.999999999999999e-06,8.205510771906393e-07,-1.099974006086849e-05,8.205510771906393e-07,0.9996346544746739
8.20595778118661e-07,9.999999999999999e-06,8.20595778118661e-07,-1.099992378313008e-05,8.20595778118661e-07,0.9997039058289897
8.206430791640617e-07,9.999999999999999e-06,8.206430791640617e-07,-1.100014209142595e-05,8.206430791640617e-07,0.999784761973684
8.206799565921489e-07,9.999999999999999e-06,8.206799565921489e-07,-1.10003192545028e-05,8.206799565921489e-07,0.9998514347831858
8.207188670480079e-07,9.999999999999999e-06,8.207188670480079e-07,-1.100049980192987e-05,8.207188670480079e-07,0.9999211205066258
8.207495621328675e-07,9.999999999999999e-06,8.207495621328675e-07,-1.100062503405038e-05,8.207495621328675e-07,0.9999713811742899
8.207771078686977e-07,9.999999999999999e-06,8.207771078686977e-07,-1.100071026669441e-05,8.207771078686977e-07,1.000008721527852
8.208106799812186e-07,9.999999999999999e-06,8.208106799812186e-07,-1.100075777696355e-05,8.208106799812186e-07,1.000037735744339
8.208535543194788e-07,9.999999999999999e-06,8.208535543194788e-07,-1.100068859936446e-05,8.208535543194788e-07,1.000031803362671
8.208838875124383e-07,9.999999999999999e-06,8.208838875124383e-07,-1.10005106526187e-05,8.208838875124383e-07,0.9999794956532313
8.209099595620524e-07,9.999999999999999e-06,8.209099595620524e-07,-1.100021541142221e-05,8.209099595620524e-07,0.9998771081714241
8.209309034925252e-07,9.999999999999999e-06,8.209309034925252e-07,-1.099981517366198e-05,8.209309034925252e-07,0.9997276201023159
8.209468758269405e-07,9.999999999999999e-06,8.209468758269405e-07,-1.099935828979859e-05,8.209468758269405e-07,0.9995505458090055
8.20960074377794e-07,9.999999999999999e-06,8.20960074377794e-07,-1.099884614079246e-05,8.20960074377794e-07,0.9993482362796682
8.209720178154692e-07,9.999999999999999e-06,8.209720178154692e-07,-1.099826800574293e-05,8.209720178154692e-07,0.9991172554926372
8.209854786394291e-07,9.999999999999999e-06,8.209854786394291e-07,-1.099749860468728e-05,8.209854786394291e-07,0.998807306369759
8.21e-07,9.999999999999999e-06,8.21e-07,-1.099656058519213e-05,8.21e-07,0.9984269014333611
8.210052500591646e-07,9.999999999999999e-06,8.210052500591646e-07,-1.099619329531358e-05,8.210052500591646e-07,0.9982768649034922
8.210157501774938e-07,9.999999999999999e-06,8.210157501774938e-07,-1.099544466385971e-05,8.210157501774938e-07,0.9979710845660092
8.21024946913852e-07,9.999999999999999e-06,8.21024946913852e-07,-1.099477784691289e-05,8.21024946913852e-07,0.9976976684170166
8.210385975873193e-07,9.999999999999999e-06,8.210385975873193e-07,-1.099378547155311e-05,8.210385975873193e-07,0.9972882798772907
8.210537457058289e-07,9.999999999999999e-06,8.210537457058289e-07,-1.099271677817593e-05,8.210537457058289e-07,0.9968416557968575
8.210664046540346e-07,9.999999999999999e-06,8.210664046540346e-07,-1.099189416694818e-05,8.210664046540346e-07,0.9964907891534731
8.210732886443641e-07,9.999999999999999e-06,8.210732886443641e-07,-1.099150465426878e-05,8.210732886443641e-07,0.9963202364008036
8.210804395843383e-07,9.999999999999999e-06,8.210804395843383e-07,-1.099119664676164e-05,8.210804395843383e-07,0.9961802349394876
8.2108589634734e-07,9.999999999999999e-06,8.2108589634734e-07,-1.099105344631026e-05,8.2108589634734e-07,0.9961086315700909
8.210912227501774e-07,9.999999999999999e-06,8.210912227501774e-07,-1.099098882595041e-05,8.210912227501774e-07,0.9960678950764909
8.210968090977028e-07,9.999999999999999e-06,8.210968090977028e-07,-1.099098249807914e-05,8.210968090977028e-07,0.9960488221495776
8.211026120016501e-07,9.999999999999999e-06,8.211026120016501e-07,-1.099101973632557e-05,8.211026120016501e-07,0.9960462151645298
8.211082833781813e-07,9.999999999999999e-06,8.211082833781813e-07,-1.099108457134975e-05,8.211082833781813e-07,0.9960544002502816
8.211145016408681e-07,9.999999999999999e-06,8.211145016408681e-07,-1.099117469223084e-05,8.211145016408681e-07,0.9960706222300261
8.211217217742999e-07,9.999999999999999e-06,8.211217217742999e-07,-1.099129389429227e-05,8.211217217742999e-07,0.9960950036716415
8.211305463817312e-07,9.999999999999999e-06,8.211305463817312e-07,-1.09914520175234e-05,8.211305463817312e-07,0.9961296815802602
8.211419706832035e-07,9.999999999999999e-06,8.211419706832035e-07,-1.099166944792826e-05,8.211419706832035e-07,0.9961800347830625
8.211576447755917e-07,9.999999999999999e-06,8.211576447755917e-07,-1.099198532713434e-05,8.211576447755917e-07,0.9962577417899899
8.211800659920768e-07,9.999999999999999e-06,8.211800659920768e-07,-1.099247550824874e-05,8.211800659920768e-07,0.9963889556147718
8.212110198964777e-07,9.999999999999999e-06,8.212110198964777e-07,-1.099325200806188e-05,8.212110198964777e-07,0.9966213677367146
8.212494032341088e-07,9.999999999999999e-06,8.212494032341088e-07,-1.099437206569357e-05,8.212494032341088e-07,0.9969922970635821
8.212966496384818e-07,9.999999999999999e-06,8.212966496384818e-07,-1.099587095593743e-05,8.212966496384818e-07,0.9975292884863542
8.21360881448687e-07,9.999999999999999e-06,8.21360881448687e-07,-1.099792464326719e-05,8.21360881448687e-07,0.9983231264999122
8.214197961794822e-07,9.999999999999999e-06,8.214197961794822e-07,-1.099977047294323e-05,8.214197961794822e-07,0.9990824028887677
8.214600230899494e-07,9.999999999999999e-06,8.214600230899494e-07,-1.100101115802166e-05,8.214600230899494e-07,0.9996112274531175
8.215002500004166e-07,9.999999999999999e-06,8.215002500004166e-07,-1.100223969158207e-05,8.215002500004166e-07,1.000144913919426
8.215073430165937e-07,9.999999999999999e-06,8.215073430165937e-07,-1.100236345753783e-05,8.215073430165937e-07,1.000185358726448
8.215148777364402e-07,9.999999999999999e-06,8.215148777364402e-07,-1.100244241201832e-05,8.215148777364402e-07,1.000220890550499
8.215239686626302e-07,9.999999999999999e-06,8.215239686626302e-07,-1.100251649040916e-05,8.215239686626302e-07,1.00025501499816
8.215336213378271e-07,9.999999999999999e-06,8.215336213378271e-07,-1.100256066477794e-05,8.215336213378271e-07,1.000283727276052
8.215456180989905e-07,9.999999999999999e-06,8.215456180989905e-07,-1.100258237742473e-05,8.215456180989905e-07,1.000312062406054
8.215664753376495e-07,9.999999999999999e-06,8.215664753376495e-07,-1.100257397502074e-05,8.215664753376495e-07,1.000349863178014
8.215991030696767e-07,9.999999999999999e-06,8.215991030696767e-07,-1.100251515632432e-05,8.215991030696767e-07,1.000393987837821
8.216412310215492e-07,9.999999999999999e-06,8.216412310215492e-07,-1.100242247746111e-05,8.216412310215492e-07,1.000437744893802
8.216991238710858e-07,9.999999999999999e-06,8.216991238710858e-07,-1.10023072738699e-05,8.216991238710858e-07,1.000484867991914
8.217877325006295e-07,9.999999999999999e-06,8.217877325006295e-07,-1.100216200825119e-05,8.217877325006295e-07,1.000536236240113
8.21956889932373e-07,9.999999999999999e-06,8.21956889932373e-07,-1.100192168857846e-05,8.21956889932373e-07,1.00058126820526
8.222952047958601e-07,9.999999999999999e-06,8.222952047958601e-07,-1.100143871196348e-05,8.222952047958601e-07,1.0005442398811
8.228903930200217e-07,9.999999999999999e-06,8.228903930200217e-07,-1.100078137793546e-05,8.228903930200217e-07,1.000321339804423
8.237829932769961e-07,9.999999999999999e-06,8.237829932769961e-07,-1.100020021194996e-05,8.237829932769961e-07,0.9999611142062917
8.249999999999999e-07,9.999999999999999e-06,8.249999999999999e-07,-1.099959771084305e-05,8.249999999999999e-07,0.9996272465296896
8.259999999999999e-07,9.999999999999999e-06,8.259999999999999e-07,-1.099922826642804e-05,8.259999999999999e-07,0.9995170070438714
8.279999999999998e-07,9.999999999999999e-06,8.279999999999998e-07,-1.099929473384228e-05,8.279999999999998e-07,0.9994358747876224
8.3e-07,9.999999999999999e-06,8.3e-07,-1.099937639381691e-05,8.3e-07,0.9994096706946637
8.305002500004166e-07,9.999999999999999e-06,8.305002500004166e-07,-1.099939005101569e-05,8.305002500004166e-07,0.9994128643251489
8.305510771906393e-07,9.999999999999999e-06,8.305510771906393e-07,-1.099815539606509e-05,8.305510771906393e-07,0.9989053234216725
8.30595778118661e-07,9.999999999999999e-06,8.30595778118661e-07,-1.099691955800511e-05,8.30595778118661e-07,0.9984180300479726
8.306430791640617e-07,9.999999999999999e-06,8.306430791640617e-07,-1.099555970022224e-05,8.306430791640617e-07,0.9978890517417738
8.306832153624874e-07,9.999999999999999e-06,8.306832153624874e-07,-1.099444388934682e-05,8.306832153624874e-07,0.9974455727341932
8.307484086908307e-07,9.999999999999999e-06,8.307484086908307e-07,-1.099280652874644e-05,8.307484086908307e-07,0.9967679421203199
8.308317681233497e-07,9.999999999999999e-06,8.308317681233497e-07,-1.099120775420823e-05,8.308317681233497e-07,0.9960621662530996
8.308700321700052e-07,9.999999999999999e-06,8.308700321700052e-07,-1.099068216141903e-05,8.308700321700052e-07,0.9958119939577975
8.309135582687936e-07,9.999999999999999e-06,8.309135582687936e-07,-1.099021320827122e-05,8.309135582687936e-07,0.9955675416728184
8.309374281614984e-07,9.999999999999999e-06,8.309374281614984e-07,-1.099004057804924e-05,8.309374281614984e-07,0.995461373066946
8.309614279107902e-07,9.999999999999999e-06,8.309614279107902e-07,-1.098997573057203e-05,8.309614279107902e-07,0.9953945082353446
8.309809604382986e-07,9.999999999999999e-06,8.309809604382986e-07,-1.099006998320486e-05,8.309809604382986e-07,0.9953971681381565
8.309904802191493e-07,9.999999999999999e-06,8.309904802191493e-07,-1.099018899043333e-05,8.309904802191493e-07,0.9954274131951167
8.31e-07,9.999999999999999e-06,8.31e-07,-1.099037471644104e-05,8.31e-07,0.9954843600021911
8.310042191635281e-07,9.999999999999999e-06,8.310042191635281e-07,-1.099048747337137e-05,8.310042191635281e-07,0.995521471700009
8.310114078815072e-07,9.999999999999999e-06,8.310114078815072e-07,-1.099070486458081e-05,8.310114078815072e-07,0.9955957732361252
8.31019472384199e-07,9.999999999999999e-06,8.31019472384199e-07,-1.099099737427103e-05,8.31019472384199e-07,0.9956983716598848
8.310312708438074e-07,9.999999999999999e-06,8.310312708438074e-07,-1.099151511301405e-05,8.310312708438074e-07,0.9958846928937436
8.310496338760559e-07,9.999999999999999e-06,8.310496338760559e-07,-1.099251213488397e-05,8.310496338760559e-07,0.9962516805904208
8.310637288090522e-07,9.999999999999999e-06,8.310637288090522e-07,-1.099341881479707e-05,8.310637288090522e-07,0.9965902808878532
8.310768159706049e-07,9.999999999999999e-06,8.310768159706049e-07,-1.099435727054735e-05,8.310768159706049e-07,0.9969436291547353
8.310901384000549e-07,9.999999999999999e-06,8.310901384000549e-07,-1.099539321218989e-05,8.310901384000549e-07,0.9973361741717741
8.31102930537265e-07,9.999999999999999e-06,8.31102930537265e-07,-1.099644317700915e-05,8.31102930537265e-07,0.997736164029334
8.311144811415847e-07,9.999999999999999e-06,8.311144811415847e-07,-1.099739704220249e-05,8.311144811415847e-07,0.9981007132889249
8.311239727278332e-07,9.999999999999999e-06,8.311239727278332e-07,-1.099811431678429e-05,8.311239727278332e-07,0.9983743920312429
8.311312283493487e-07,9.999999999999999e-06,8.311312283493487e-07,-1.099857068260761e-05,8.311312283493487e-07,0.9985471027000826
8.311379363310061e-07,9.999999999999999e-06,8.311379363310061e-07,-1.099889747482168e-05,8.311379363310061e-07,0.9986687339312357
8.311461407359005e-07,9.999999999999999e-06,8.311461407359005e-07,-1.099917995466699e-05,8.311461407359005e-07,0.9987703398336084
8.311561588646089e-07,9.999999999999999e-06,8.311561588646089e-07,-1.099939966225967e-05,8.311561588646089e-07,0.9988436642078219
8.31163654656584e-07,9.999999999999999e-06,8.31163654656584e-07,-1.099950470877451e-05,8.31163654656584e-07,0.9988742749618763
8.311711190391273e-07,9.999999999999999e-06,8.311711190391273e-07,-1.099957906398394e-05,8.311711190391273e-07,0.9988923123790245
8.311796486232269e-07,9.999999999999999e-06,8.311796486232269e-07,-1.099964276580223e-05,8.311796486232269e-07,0.9989041323023398
8.311895855124089e-07,9.999999999999999e-06,8.311895855124089e-07,-1.099970045334513e-05,8.311895855124089e-07,0.9989111556862446
8.31201842094224e-07,9.999999999999999e-06,8.31201842094224e-07,-1.099975695921737e-05,8.31201842094224e-07,0.9989141520634668
8.312174564723524e-07,9.999999999999999e-06,8.312174564723524e-07,-1.099981344452953e-05,8.312174564723524e-07,0.9989126647802704
8.312377925083997e-07,9.999999999999999e-06,8.312377925083997e-07,-1.099986760857937e-05,8.312377925083997e-07,0.9989052793976091
8.312644068451864e-07,9.999999999999999e-06,8.312644068451864e-07,-1.099991226756616e-05,8.312644068451864e-07,0.9988899243684148
8.312982978803647e-07,9.999999999999999e-06,8.312982978803647e-07,-1.099993551854271e-05,8.312982978803647e-07,0.998865098048723
8.313407937048002e-07,9.999999999999999e-06,8.313407937048002e-07,-1.099992445023529e-05,8.313407937048002e-07,0.998829636450545
8.313965487545684e-07,9.999999999999999e-06,8.313965487545684e-07,-1.09998605264223e-05,8.313965487545684e-07,0.9987792565277392
8.314483993774924e-07,9.999999999999999e-06,8.314483993774924e-07,-1.099976307372792e-05,8.314483993774924e-07,0.9987296706493695
8.315002500004166e-07,9.999999999999999e-06,8.315002500004166e-07,-1.099963805974507e-05,8.315002500004166e-07,0.9986779439448199
8.315082363429651e-07,9.999999999999999e-06,8.315082363429651e-07,-1.099963720170587e-05,8.315082363429651e-07,0.9986808674935373
8.315167378174297e-07,9.999999999999999e-06,8.315167378174297e-07,-1.099963461428033e-05,8.315167378174297e-07,0.9986828738548426
8.315280626522915e-07,9.999999999999999e-06,8.315280626522915e-07,-1.099963483272504e-05,8.315280626522915e-07,0.9986852431300297
8.315499886359581e-07,9.999999999999999e-06,8.315499886359581e-07,-1.09996467635478e-05,8.315499886359581e-07,0.9986914970689258
8.315780161787218e-07,9.999999999999999e-06,8.315780161787218e-07,-1.099967409938434e-05,8.315780161787218e-07,0.9987022023486886
8.316283267079109e-07,9.999999999999999e-06,8.316283267079109e-07,-1.099972572996027e-05,8.316283267079109e-07,0.9987243919904484
8.317093888528769e-07,9.999999999999999e-06,8.317093888528769e-07,-1.099978091218494e-05,8.317093888528769e-07,0.9987611533255063
8.318254442405135e-07,9.999999999999999e-06,8.318254442405135e-07,-1.099980230671324e-05,8.318254442405135e-07,0.9988115708346662
8.320140442227524e-07,9.999999999999999e-06,8.320140442227524e-07,-1.099976995834642e-05,8.320140442227524e-07,0.9988880174887106
8.3239124418723e-07,9.999999999999999e-06,8.3239124418723e-07,-1.099969118837773e-05,8.3239124418723e-07,0.9990287275587244
8.331456441161854e-07,9.999999999999999e-06,8.331456441161854e-07,-1.099970616096221e-05,8.331456441161854e-07,0.9992769054191385
8.340728220580927e-07,9.999999999999999e-06,8.340728220580927e-07,-1.099986362559708e-05,8.340728220580927e-07,0.9995218022769157
8.349999999999999e-07,9.999999999999999e-06,8.349999999999999e-07,-1.099999891439965e-05,8.349999999999999e-07,0.9996993314977761
8.359999999999999e-07,9.999999999999999e-06,8.359999999999999e-07,-1.100002538917618e-05,8.359999999999999e-07,0.9997935146222967
8.379999999999999e-07,9.999999999999999e-06,8.379999999999999e-07,-1.099994941022161e-05,8.379999999999999e-07,0.999843186768689
8.4e-07,9.999999999999999e-06,8.4e-07,-1.099984427306415e-05,8.4e-07,0.9998344200337386
8.405002500004166e-07,9.999999999999999e-06,8.405002500004166e-07,-1.099981478907107e-05,8.405002500004166e-07,0.9998218830043226
8.405510771906393e-07,9.999999999999999e-06,8.405510771906393e-07,-1.099981179101392e-05,8.405510771906393e-07,0.9998205798792856
8.40595778118661e-07,9.999999999999999e-06,8.40595778118661e-07,-1.099980915818603e-05,8.40595778118661e-07,0.999819416153136
8.406430791640617e-07,9.999999999999999e-06,8.406430791640617e-07,-1.099980637697059e-05,8.406430791640617e-07,0.99981816229545
8.406895769390697e-07,9.999999999999999e-06,8.406895769390697e-07,-1.099980364944851e-05,8.406895769390697e-07,0.9998169063860129
8.407207661510118e-07,9.999999999999999e-06,8.407207661510118e-07,-1.099980182188918e-05,8.407207661510118e-07,0.9998160457983745
8.407504852609064e-07,9.999999999999999e-06,8.407504852609064e-07,-1.099980005410673e-05,8.407504852609064e-07,0.9998152112291389
8.407815390962074e-07,9.999999999999999e-06,8.407815390962074e-07,-1.099979819270101e-05,8.407815390962074e-07,0.9998143256050159
8.408048549054415e-07,9.999999999999999e-06,8.408048549054415e-07,-1.099979679085501e-05,8.408048549054415e-07,0.9998136525238492
8.408240911349732e-07,9.999999999999999e-06,8.408240911349732e-07,-1.099979563426866e-05,8.408240911349732e-07,0.9998130924749935
8.408413448085959e-07,9.999999999999999e-06,8.408413448085959e-07,-1.099979459818882e-05,8.408413448085959e-07,0.9998125868033766
8.408573176890533e-07,9.999999999999999e-06,8.408573176890533e-07,-1.099979364075634e-05,8.408573176890533e-07,0.9998121160719891
8.408729820029633e-07,9.999999999999999e-06,8.408729820029633e-07,-1.099979270382343e-05,8.408729820029633e-07,0.9998116522745393
8.408894207476213e-07,9.999999999999999e-06,8.408894207476213e-07,-1.099979172316852e-05,8.408894207476213e-07,0.9998111637739662
8.40897325303369e-07,9.999999999999999e-06,8.40897325303369e-07,-1.099979125232337e-05,8.40897325303369e-07,0.9998109284372835
